Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,1.6e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-9.9677e-02,0.00210937
-9.9675e-02,0.00160156
-9.9674e-02,0.000906249
-9.9672e-02,0.00119531
-9.9670e-02,0.00115625
-9.9669e-02,0.001375
-9.9667e-02,0.00190625
-9.9666e-02,0.00172656
-9.9664e-02,0.00148437
-9.9662e-02,0.00285156
-9.9661e-02,0.00144531
-9.9659e-02,0.000859374
-9.9658e-02,0.000296874
-9.9656e-02,3.1249e-05
-9.9654e-02,0.0015
-9.9653e-02,0.00196094
-9.9651e-02,0.000882812
-9.9650e-02,0.000734374
-9.9648e-02,-0.000273438
-9.9646e-02,4.6874e-05
-9.9645e-02,0.000851562
-9.9643e-02,0.000859374
-9.9642e-02,0.0014375
-9.9640e-02,0.00121875
-9.9638e-02,0.000726562
-9.9637e-02,0.0011875
-9.9635e-02,0.00110156
-9.9634e-02,0.000539062
-9.9632e-02,-0.00108594
-9.9630e-02,0.000976562
-9.9629e-02,0.000593749
-9.9627e-02,0.00192187
-9.9626e-02,0.000687499
-9.9624e-02,0.000359374
-9.9622e-02,0.000414062
-9.9621e-02,0.00177344
-9.9619e-02,0.000671874
-9.9618e-02,0.000921874
-9.9616e-02,0.00104687
-9.9614e-02,0.00145312
-9.9613e-02,0.000718749
-9.9611e-02,0.00177344
-9.9610e-02,0.00179687
-9.9608e-02,0.00140625
-9.9606e-02,0.0010625
-9.9605e-02,0.00178906
-9.9603e-02,0.000507812
-9.9602e-02,0.00125
-9.9600e-02,0.00125781
-9.9598e-02,0.000835937
-9.9597e-02,0.000218749
-9.9595e-02,0.000414062
-9.9594e-02,0.00117187
-9.9592e-02,0.0019375
-9.9590e-02,0.00109375
-9.9589e-02,0.000789062
-9.9587e-02,0.00110156
-9.9586e-02,0.00185937
-9.9584e-02,0.00198437
-9.9582e-02,0.00211719
-9.9581e-02,0.00111719
-9.9579e-02,0.000640624
-9.9578e-02,0.000429687
-9.9576e-02,0.00148437
-9.9574e-02,0.000742187
-9.9573e-02,0.000968749
-9.9571e-02,0.00142969
-9.9570e-02,0.00132812
-9.9568e-02,0.00114062
-9.9566e-02,0.000398437
-9.9565e-02,0.000570312
-9.9563e-02,0.00128125
-9.9562e-02,0.00117187
-9.9560e-02,0.00120312
-9.9558e-02,0.000874999
-9.9557e-02,0.000437499
-9.9555e-02,0.00167969
-9.9554e-02,0.000906249
-9.9552e-02,-0.000382813
-9.9550e-02,0.000531249
-9.9549e-02,0.00121875
-9.9547e-02,0.00169531
-9.9546e-02,0.000476562
-9.9544e-02,0.00171875
-9.9542e-02,0.000812499
-9.9541e-02,0.00100781
-9.9539e-02,0.000664062
-9.9538e-02,0.000976562
-9.9536e-02,0.00135937
-9.9534e-02,0.00107812
-9.9533e-02,0.00100781
-9.9531e-02,-0.000757813
-9.9530e-02,0.000414062
-9.9528e-02,0.00196875
-9.9526e-02,0.000710937
-9.9525e-02,0.000851562
-9.9523e-02,0.00166406
-9.9522e-02,0.00260156
-9.9520e-02,0.00200781
-9.9518e-02,0.000374999
-9.9517e-02,0.000953124
-9.9515e-02,0.00171875
-9.9514e-02,0.00192187
-9.9512e-02,0.000156249
-9.9510e-02,0.00170312
-9.9509e-02,0.00199219
-9.9507e-02,0.000953124
-9.9506e-02,0.00127344
-9.9504e-02,0.000328124
-9.9502e-02,0.00104687
-9.9501e-02,0.00157812
-9.9499e-02,-0.000148438
-9.9498e-02,0.000445312
-9.9496e-02,-4.6876e-05
-9.9494e-02,0.000140624
-9.9493e-02,0.0015
-9.9491e-02,0.000859374
-9.9490e-02,0.0014375
-9.9488e-02,0.000820312
-9.9486e-02,0.000226562
-9.9485e-02,0.00191406
-9.9483e-02,0.00128125
-9.9482e-02,0.000624999
-9.9480e-02,0.00146094
-9.9478e-02,0.0023125
-9.9477e-02,0.000148437
-9.9475e-02,0.0018125
-9.9474e-02,0.00161719
-9.9472e-02,0.000609374
-9.9470e-02,0.00132812
-9.9469e-02,0.000765624
-9.9467e-02,0.00138281
-9.9466e-02,0.00136719
-9.9464e-02,0.00180469
-9.9462e-02,0.00170312
-9.9461e-02,0.00196094
-9.9459e-02,0.000539062
-9.9458e-02,0.000484374
-9.9456e-02,0.000804687
-9.9454e-02,0.000148437
-9.9453e-02,0.000148437
-9.9451e-02,0.000679687
-9.9450e-02,0.000429687
-9.9448e-02,0.00124219
-9.9446e-02,0.0018125
-9.9445e-02,0.000859374
-9.9443e-02,0.00204687
-9.9442e-02,0.0018125
-9.9440e-02,0.00198437
-9.9438e-02,0.000796874
-9.9437e-02,0.00192969
-9.9435e-02,0.00100781
-9.9434e-02,0.00123437
-9.9432e-02,0.00195312
-9.9430e-02,0.00178906
-9.9429e-02,0.00123437
-9.9427e-02,0.000945312
-9.9426e-02,0.000914062
-9.9424e-02,0.000289062
-9.9422e-02,0.00117187
-9.9421e-02,0.000523437
-9.9419e-02,0.00151562
-9.9418e-02,0.000570312
-9.9416e-02,0.00133594
-9.9414e-02,0.000484374
-9.9413e-02,0.00167969
-9.9411e-02,0.000734374
-9.9410e-02,0.00261719
-9.9408e-02,0.00175
-9.9406e-02,0.000953124
-9.9405e-02,0.00128125
-9.9403e-02,0.00108594
-9.9402e-02,0.00157812
-9.9400e-02,0.00108594
-9.9398e-02,0.000171874
-9.9397e-02,-0.000859376
-9.9395e-02,0.000867187
-9.9394e-02,7.8124e-05
-9.9392e-02,0.000953124
-9.9390e-02,0.00146094
-9.9389e-02,0.000851562
-9.9387e-02,0.00196875
-9.9386e-02,0.000804687
-9.9384e-02,0.00142187
-9.9382e-02,0.0013125
-9.9381e-02,0.00185937
-9.9379e-02,0.000328124
-9.9378e-02,0.000804687
-9.9376e-02,-8.59385e-05
-9.9374e-02,0.000789062
-9.9373e-02,0.00155469
-9.9371e-02,0.00185937
-9.9370e-02,0.00217187
-9.9368e-02,0.00163281
-9.9366e-02,0.00160937
-9.9365e-02,0.000531249
-9.9363e-02,0.000210937
-9.9362e-02,0.000734374
-9.9360e-02,0.001125
-9.9358e-02,0.00107031
-9.9357e-02,0.00123437
-9.9355e-02,7.8124e-05
-9.9354e-02,0.0011875
-9.9352e-02,9.3749e-05
-9.9350e-02,0.00199219
-9.9349e-02,0.00148437
-9.9347e-02,0.00166406
-9.9346e-02,0.00100781
-9.9344e-02,0.00127344
-9.9342e-02,0.00117969
-9.9341e-02,0.00175781
-9.9339e-02,0.0015625
-9.9338e-02,0.00163281
-9.9336e-02,0.00177344
-9.9334e-02,-0.000257813
-9.9333e-02,0.00110937
-9.9331e-02,0.000546874
-9.9330e-02,0.00164062
-9.9328e-02,-9.3751e-05
-9.9326e-02,-0.000226563
-9.9325e-02,0.00176562
-9.9323e-02,0.000265624
-9.9322e-02,0.00236719
-9.9320e-02,0.000898437
-9.9318e-02,0.000695312
-9.9317e-02,0.000632812
-9.9315e-02,0.000476562
-9.9314e-02,0.000765624
-9.9312e-02,0.000593749
-9.9310e-02,0.000937499
-9.9309e-02,0.000992187
-9.9307e-02,0.00196094
-9.9306e-02,0.00178906
-9.9304e-02,0.00119531
-9.9302e-02,0.00285937
-9.9301e-02,0.00255469
-9.9299e-02,0.00159375
-9.9298e-02,0.000351562
-9.9296e-02,0.00153906
-9.9294e-02,0.00154687
-9.9293e-02,0.000937499
-9.9291e-02,0.00203125
-9.9290e-02,0.00174219
-9.9288e-02,0.00114844
-9.9286e-02,0.00147656
-9.9285e-02,0.000796874
-9.9283e-02,0.0023125
-9.9282e-02,0.00114844
-9.9280e-02,0.00103906
-9.9278e-02,0.00217969
-9.9277e-02,0.000124999
-9.9275e-02,0.0016875
-9.9274e-02,0.000546874
-9.9272e-02,0.00167969
-9.9270e-02,0.000929687
-9.9269e-02,0.00113281
-9.9267e-02,0.00125
-9.9266e-02,0.00252344
-9.9264e-02,0.00175
-9.9262e-02,0.000648437
-9.9261e-02,0.000851562
-9.9259e-02,0.00191406
-9.9258e-02,-1.5626e-05
-9.9256e-02,0.000757812
-9.9254e-02,0.00159375
-9.9253e-02,0.000851562
-9.9251e-02,0.000749999
-9.9250e-02,0.000968749
-9.9248e-02,0.000695312
-9.9246e-02,0.00117187
-9.9245e-02,0.00103125
-9.9243e-02,0.00125
-9.9242e-02,0.000367187
-9.9240e-02,0.00191406
