Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.04
Sample Interval,3.2e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-2.00000e-01,0.018375
-1.99997e-01,0.0193219
-1.99994e-01,0.0188719
-1.99990e-01,0.0195
-1.99987e-01,0.0190062
-1.99984e-01,0.0184937
-1.99981e-01,0.0187
-1.99978e-01,0.0186719
-1.99974e-01,0.0188344
-1.99971e-01,0.0190969
-1.99968e-01,0.0201469
-1.99965e-01,0.0186531
-1.99962e-01,0.0193625
-1.99958e-01,0.0186125
-1.99955e-01,0.0189031
-1.99952e-01,0.0180719
-1.99949e-01,0.018425
-1.99946e-01,0.0187625
-1.99942e-01,0.0188531
-1.99939e-01,0.0180812
-1.99936e-01,0.0191656
-1.99933e-01,0.01895
-1.99930e-01,0.0182187
-1.99926e-01,0.0194219
-1.99923e-01,0.0198344
-1.99920e-01,0.0196656
-1.99917e-01,0.0165562
-1.99914e-01,0.0180281
-1.99910e-01,0.0188781
-1.99907e-01,0.0188625
-1.99904e-01,0.0193906
-1.99901e-01,0.0194594
-1.99898e-01,0.0178094
-1.99894e-01,0.0183687
-1.99891e-01,0.0182156
-1.99888e-01,0.0198781
-1.99885e-01,0.0195156
-1.99882e-01,0.0191812
-1.99878e-01,0.0190406
-1.99875e-01,0.0187281
-1.99872e-01,0.0179344
-1.99869e-01,0.0193344
-1.99866e-01,0.0203156
-1.99862e-01,0.0188062
-1.99859e-01,0.0190187
-1.99856e-01,0.0195937
-1.99853e-01,0.0191625
-1.99850e-01,0.0195531
-1.99846e-01,0.0191969
-1.99843e-01,0.0188094
-1.99840e-01,0.0191844
-1.99837e-01,0.0193062
-1.99834e-01,0.019375
-1.99830e-01,0.0196125
-1.99827e-01,0.0191719
-1.99824e-01,0.0176812
-1.99821e-01,0.0186969
-1.99818e-01,0.0197875
-1.99814e-01,0.0191437
-1.99811e-01,0.0182125
-1.99808e-01,0.0178656
-1.99805e-01,0.0187812
-1.99802e-01,0.0185625
-1.99798e-01,0.01985
-1.99795e-01,0.0183906
-1.99792e-01,0.0186094
-1.99789e-01,0.0183469
-1.99786e-01,0.0184375
-1.99782e-01,0.0188937
-1.99779e-01,0.0188187
-1.99776e-01,0.018775
-1.99773e-01,0.0194094
-1.99770e-01,0.0186219
-1.99766e-01,0.0185969
-1.99763e-01,0.0196969
-1.99760e-01,0.0189406
-1.99757e-01,0.0191281
-1.99754e-01,0.0185312
-1.99750e-01,0.0204625
-1.99747e-01,0.0187531
-1.99744e-01,0.0187156
-1.99741e-01,0.0192344
-1.99738e-01,0.0181906
-1.99734e-01,0.0190656
-1.99731e-01,0.0181156
-1.99728e-01,0.0197687
-1.99725e-01,0.0193219
-1.99722e-01,0.0181531
-1.99718e-01,0.0191437
-1.99715e-01,0.0186562
-1.99712e-01,0.0194594
-1.99709e-01,0.0188031
-1.99706e-01,0.0177625
-1.99702e-01,0.0189625
-1.99699e-01,0.0197625
-1.99696e-01,0.0199781
-1.99693e-01,0.0191844
-1.99690e-01,0.0177875
-1.99686e-01,0.0178375
-1.99683e-01,0.0199875
-1.99680e-01,0.0195625
-1.99677e-01,0.0187437
-1.99674e-01,0.0188812
-1.99670e-01,0.0182937
-1.99667e-01,0.0182531
-1.99664e-01,0.0183
-1.99661e-01,0.0168219
-1.99658e-01,0.0178531
-1.99654e-01,0.0182687
-1.99651e-01,0.0184906
-1.99648e-01,0.0185969
-1.99645e-01,0.0183375
-1.99642e-01,0.0185437
-1.99638e-01,0.0190031
-1.99635e-01,0.0183469
-1.99632e-01,0.0189219
-1.99629e-01,0.0184312
-1.99626e-01,0.0189281
-1.99622e-01,0.0194937
-1.99619e-01,0.0193187
-1.99616e-01,0.0182125
-1.99613e-01,0.0186281
-1.99610e-01,0.0185219
-1.99606e-01,0.0181562
-1.99603e-01,0.0185594
-1.99600e-01,0.0177687
-1.99597e-01,0.0191344
-1.99594e-01,0.0190125
-1.99590e-01,0.01815
-1.99587e-01,0.019025
-1.99584e-01,0.01895
-1.99581e-01,0.0193562
-1.99578e-01,0.0186906
-1.99574e-01,0.0170906
-1.99571e-01,0.0180156
-1.99568e-01,0.0181375
-1.99565e-01,0.0182437
-1.99562e-01,0.0193469
-1.99558e-01,0.0199687
-1.99555e-01,0.0196
-1.99552e-01,0.0185219
-1.99549e-01,0.0193531
-1.99546e-01,0.0193375
-1.99542e-01,0.0179094
-1.99539e-01,0.0202281
-1.99536e-01,0.01875
-1.99533e-01,0.0192656
-1.99530e-01,0.0176094
-1.99526e-01,0.0200844
-1.99523e-01,0.0192312
-1.99520e-01,0.0193125
-1.99517e-01,0.0188469
-1.99514e-01,0.0193062
-1.99510e-01,0.01935
-1.99507e-01,0.0185406
-1.99504e-01,0.0185406
-1.99501e-01,0.0189406
-1.99498e-01,0.0176219
-1.99494e-01,0.0181906
-1.99491e-01,0.0188625
-1.99488e-01,0.0187562
-1.99485e-01,0.0181594
-1.99482e-01,0.0183281
-1.99478e-01,0.0187531
-1.99475e-01,0.0193187
-1.99472e-01,0.0185437
-1.99469e-01,0.0192031
-1.99466e-01,0.0183062
-1.99462e-01,0.0184187
-1.99459e-01,0.0189562
-1.99456e-01,0.0193875
-1.99453e-01,0.0189281
-1.99450e-01,0.0191406
-1.99446e-01,0.0186031
-1.99443e-01,0.01875
-1.99440e-01,0.0192531
-1.99437e-01,0.0187875
-1.99434e-01,0.0192125
-1.99430e-01,0.0193406
-1.99427e-01,0.0179219
-1.99424e-01,0.0201
-1.99421e-01,0.0183437
-1.99418e-01,0.0187531
-1.99414e-01,0.0181937
-1.99411e-01,0.0198406
-1.99408e-01,0.0180937
-1.99405e-01,0.0190937
-1.99402e-01,0.0180187
-1.99398e-01,0.0185937
-1.99395e-01,0.0198594
-1.99392e-01,0.0182906
-1.99389e-01,0.0178281
-1.99386e-01,0.0191406
-1.99382e-01,0.0189219
-1.99379e-01,0.019325
-1.99376e-01,0.0182406
-1.99373e-01,0.0193656
-1.99370e-01,0.0186
-1.99366e-01,0.0185906
-1.99363e-01,0.0180719
-1.99360e-01,0.0185094
-1.99357e-01,0.0181344
-1.99354e-01,0.0196219
-1.99350e-01,0.0194719
-1.99347e-01,0.0192969
-1.99344e-01,0.0184312
-1.99341e-01,0.0180937
-1.99338e-01,0.0188375
-1.99334e-01,0.0186281
-1.99331e-01,0.0191937
-1.99328e-01,0.0183
-1.99325e-01,0.0183062
-1.99322e-01,0.0185406
-1.99318e-01,0.0198156
-1.99315e-01,0.0189625
-1.99312e-01,0.0191125
-1.99309e-01,0.0194687
-1.99306e-01,0.0188625
-1.99302e-01,0.0175344
-1.99299e-01,0.0180344
-1.99296e-01,0.0186406
-1.99293e-01,0.0179906
-1.99290e-01,0.0188656
-1.99286e-01,0.0184687
-1.99283e-01,0.0190437
-1.99280e-01,0.0174844
-1.99277e-01,0.0189531
-1.99274e-01,0.0184687
-1.99270e-01,0.0197812
-1.99267e-01,0.0181969
-1.99264e-01,0.0186687
-1.99261e-01,0.0187187
-1.99258e-01,0.0184469
-1.99254e-01,0.0192062
-1.99251e-01,0.0197312
-1.99248e-01,0.0192937
-1.99245e-01,0.0187281
-1.99242e-01,0.0186125
-1.99238e-01,0.0185812
-1.99235e-01,0.0179531
-1.99232e-01,0.019175
-1.99229e-01,0.0170156
-1.99226e-01,0.0183812
