Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.04
Sample Interval,3.2e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-2.00000e-01,0.0476031
-1.99997e-01,0.047875
-1.99994e-01,0.0462844
-1.99990e-01,0.0466312
-1.99987e-01,0.0477656
-1.99984e-01,0.0466812
-1.99981e-01,0.0475687
-1.99978e-01,0.0460375
-1.99974e-01,0.0464187
-1.99971e-01,0.0465687
-1.99968e-01,0.0459
-1.99965e-01,0.0473906
-1.99962e-01,0.0463781
-1.99958e-01,0.0464875
-1.99955e-01,0.0469375
-1.99952e-01,0.0471031
-1.99949e-01,0.0463594
-1.99946e-01,0.0471031
-1.99942e-01,0.04665
-1.99939e-01,0.0461719
-1.99936e-01,0.0459781
-1.99933e-01,0.0485625
-1.99930e-01,0.0466094
-1.99926e-01,0.0479125
-1.99923e-01,0.048425
-1.99920e-01,0.0468531
-1.99917e-01,0.0462469
-1.99914e-01,0.0466469
-1.99910e-01,0.0480312
-1.99907e-01,0.0462812
-1.99904e-01,0.0477344
-1.99901e-01,0.0498625
-1.99898e-01,0.0462656
-1.99894e-01,0.0478719
-1.99891e-01,0.0467937
-1.99888e-01,0.0474937
-1.99885e-01,0.0471969
-1.99882e-01,0.0475406
-1.99878e-01,0.0460781
-1.99875e-01,0.0469062
-1.99872e-01,0.0490469
-1.99869e-01,0.0473156
-1.99866e-01,0.0460406
-1.99862e-01,0.0471406
-1.99859e-01,0.0471344
-1.99856e-01,0.0477187
-1.99853e-01,0.0460281
-1.99850e-01,0.0476625
-1.99846e-01,0.0469875
-1.99843e-01,0.0477781
-1.99840e-01,0.0473281
-1.99837e-01,0.0462437
-1.99834e-01,0.0471219
-1.99830e-01,0.0479406
-1.99827e-01,0.0476969
-1.99824e-01,0.0473875
-1.99821e-01,0.0475906
-1.99818e-01,0.0462781
-1.99814e-01,0.0475719
-1.99811e-01,0.0466906
-1.99808e-01,0.04685
-1.99805e-01,0.0480062
-1.99802e-01,0.0482437
-1.99798e-01,0.047575
-1.99795e-01,0.0468875
-1.99792e-01,0.047325
-1.99789e-01,0.047
-1.99786e-01,0.047525
-1.99782e-01,0.0471187
-1.99779e-01,0.0467031
-1.99776e-01,0.04725
-1.99773e-01,0.0475
-1.99770e-01,0.0465219
-1.99766e-01,0.0476125
-1.99763e-01,0.0466562
-1.99760e-01,0.0475187
-1.99757e-01,0.0485812
-1.99754e-01,0.0467875
-1.99750e-01,0.0481094
-1.99747e-01,0.0476437
-1.99744e-01,0.0477375
-1.99741e-01,0.0473781
-1.99738e-01,0.0472937
-1.99734e-01,0.0471469
-1.99731e-01,0.0480375
-1.99728e-01,0.047325
-1.99725e-01,0.0475937
-1.99722e-01,0.0469031
-1.99718e-01,0.0471719
-1.99715e-01,0.0469344
-1.99712e-01,0.0469562
-1.99709e-01,0.0463344
-1.99706e-01,0.0469687
-1.99702e-01,0.0481
-1.99699e-01,0.0478531
-1.99696e-01,0.0473031
-1.99693e-01,0.0482812
-1.99690e-01,0.0467625
-1.99686e-01,0.0472625
-1.99683e-01,0.0473156
-1.99680e-01,0.0465656
-1.99677e-01,0.0477406
-1.99674e-01,0.0462812
-1.99670e-01,0.0467344
-1.99667e-01,0.04795
-1.99664e-01,0.0473375
-1.99661e-01,0.0470781
-1.99658e-01,0.0470937
-1.99654e-01,0.0465437
-1.99651e-01,0.0471687
-1.99648e-01,0.0479781
-1.99645e-01,0.0475656
-1.99642e-01,0.0471344
-1.99638e-01,0.047525
-1.99635e-01,0.0463625
-1.99632e-01,0.0466969
-1.99629e-01,0.0468812
-1.99626e-01,0.0462375
-1.99622e-01,0.0474844
-1.99619e-01,0.0475687
-1.99616e-01,0.046825
-1.99613e-01,0.0466219
-1.99610e-01,0.0465406
-1.99606e-01,0.0462031
-1.99603e-01,0.04655
-1.99600e-01,0.0477531
-1.99597e-01,0.0481687
-1.99594e-01,0.0473156
-1.99590e-01,0.0477875
-1.99587e-01,0.0457937
-1.99584e-01,0.0470469
-1.99581e-01,0.0472344
-1.99578e-01,0.0471219
-1.99574e-01,0.0474187
-1.99571e-01,0.0470312
-1.99568e-01,0.0479031
-1.99565e-01,0.0479219
-1.99562e-01,0.046475
-1.99558e-01,0.0467031
-1.99555e-01,0.0475219
-1.99552e-01,0.04775
-1.99549e-01,0.0466625
-1.99546e-01,0.0464625
-1.99542e-01,0.0479406
-1.99539e-01,0.047275
-1.99536e-01,0.0475187
-1.99533e-01,0.0456969
-1.99530e-01,0.0475687
-1.99526e-01,0.045775
-1.99523e-01,0.0470875
-1.99520e-01,0.0475031
-1.99517e-01,0.0474719
-1.99514e-01,0.0488937
-1.99510e-01,0.0463156
-1.99507e-01,0.0468687
-1.99504e-01,0.0474062
-1.99501e-01,0.0470656
-1.99498e-01,0.0476437
-1.99494e-01,0.0474375
-1.99491e-01,0.0465531
-1.99488e-01,0.0466094
-1.99485e-01,0.0475
-1.99482e-01,0.0463125
-1.99478e-01,0.0463656
-1.99475e-01,0.0465969
-1.99472e-01,0.0470375
-1.99469e-01,0.0473031
-1.99466e-01,0.047475
-1.99462e-01,0.0481906
-1.99459e-01,0.0454937
-1.99456e-01,0.0476125
-1.99453e-01,0.0471906
-1.99450e-01,0.0474719
-1.99446e-01,0.0460844
-1.99443e-01,0.0479469
-1.99440e-01,0.0480062
-1.99437e-01,0.0464
-1.99434e-01,0.0472875
-1.99430e-01,0.0475844
-1.99427e-01,0.0480187
-1.99424e-01,0.0475719
-1.99421e-01,0.0467812
-1.99418e-01,0.0466437
-1.99414e-01,0.0470156
-1.99411e-01,0.0473562
-1.99408e-01,0.04735
-1.99405e-01,0.0464344
-1.99402e-01,0.0472062
-1.99398e-01,0.0474156
-1.99395e-01,0.046575
-1.99392e-01,0.0470844
-1.99389e-01,0.0476875
-1.99386e-01,0.0475656
-1.99382e-01,0.0468187
-1.99379e-01,0.0483
-1.99376e-01,0.04835
-1.99373e-01,0.046775
-1.99370e-01,0.045625
-1.99366e-01,0.0488125
-1.99363e-01,0.04515
-1.99360e-01,0.0478937
-1.99357e-01,0.0478375
-1.99354e-01,0.0463094
-1.99350e-01,0.0464687
-1.99347e-01,0.0471
-1.99344e-01,0.0467562
-1.99341e-01,0.047075
-1.99338e-01,0.04615
-1.99334e-01,0.0465906
-1.99331e-01,0.046425
-1.99328e-01,0.0458406
-1.99325e-01,0.0464156
-1.99322e-01,0.0482437
-1.99318e-01,0.0468375
-1.99315e-01,0.0459031
-1.99312e-01,0.046325
-1.99309e-01,0.0457344
-1.99306e-01,0.0465562
-1.99302e-01,0.0472469
-1.99299e-01,0.0479531
-1.99296e-01,0.0477844
-1.99293e-01,0.0463406
-1.99290e-01,0.0469187
-1.99286e-01,0.0463562
-1.99283e-01,0.047675
-1.99280e-01,0.0481437
-1.99277e-01,0.0471969
-1.99274e-01,0.0478312
-1.99270e-01,0.047125
-1.99267e-01,0.0482937
-1.99264e-01,0.047725
-1.99261e-01,0.046075
-1.99258e-01,0.0474875
-1.99254e-01,0.0468594
-1.99251e-01,0.0476656
-1.99248e-01,0.0460625
-1.99245e-01,0.0473344
-1.99242e-01,0.0472094
-1.99238e-01,0.0472375
-1.99235e-01,0.047525
-1.99232e-01,0.0475969
-1.99229e-01,0.0466031
-1.99226e-01,0.0488
-1.99222e-01,0.0468031
-1.99219e-01,0.0483219
