Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,1.6e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-9.9675e-02,0.00739844
-9.9674e-02,0.00692969
-9.9672e-02,0.00782031
-9.9670e-02,0.00803906
-9.9669e-02,0.00663281
-9.9667e-02,0.00753125
-9.9666e-02,0.00829687
-9.9664e-02,0.00771875
-9.9662e-02,0.00725781
-9.9661e-02,0.00817969
-9.9659e-02,0.00802344
-9.9658e-02,0.00785156
-9.9656e-02,0.00769531
-9.9654e-02,0.00814844
-9.9653e-02,0.00855469
-9.9651e-02,0.00808594
-9.9650e-02,0.0095625
-9.9648e-02,0.00894531
-9.9646e-02,0.00838281
-9.9645e-02,0.00728125
-9.9643e-02,0.00763281
-9.9642e-02,0.00842969
-9.9640e-02,0.00714844
-9.9638e-02,0.0079375
-9.9637e-02,0.00810156
-9.9635e-02,0.00827344
-9.9634e-02,0.00933594
-9.9632e-02,0.00647656
-9.9630e-02,0.00733594
-9.9629e-02,0.00692187
-9.9627e-02,0.00671875
-9.9626e-02,0.00890625
-9.9624e-02,0.00749219
-9.9622e-02,0.00872656
-9.9621e-02,0.00729687
-9.9619e-02,0.007875
-9.9618e-02,0.00765625
-9.9616e-02,0.00822656
-9.9614e-02,0.00971875
-9.9613e-02,0.00857031
-9.9611e-02,0.00776562
-9.9610e-02,0.00835156
-9.9608e-02,0.00777344
-9.9606e-02,0.00864062
-9.9605e-02,0.00920312
-9.9603e-02,0.00746875
-9.9602e-02,0.00689844
-9.9600e-02,0.00815625
-9.9598e-02,0.00723437
-9.9597e-02,0.00860937
-9.9595e-02,0.0078125
-9.9594e-02,0.00853125
-9.9592e-02,0.00758594
-9.9590e-02,0.00832031
-9.9589e-02,0.00771875
-9.9587e-02,0.00809375
-9.9586e-02,0.00720312
-9.9584e-02,0.00828125
-9.9582e-02,0.00764844
-9.9581e-02,0.00782812
-9.9579e-02,0.00850781
-9.9578e-02,0.0080625
-9.9576e-02,0.00799219
-9.9574e-02,0.0090625
-9.9573e-02,0.00717187
-9.9571e-02,0.00844531
-9.9570e-02,0.00788281
-9.9568e-02,0.00780469
-9.9566e-02,0.00839844
-9.9565e-02,0.00786719
-9.9563e-02,0.0088125
-9.9562e-02,0.00888281
-9.9560e-02,0.00867969
-9.9558e-02,0.00871875
-9.9557e-02,0.00849219
-9.9555e-02,0.00902344
-9.9554e-02,0.00935937
-9.9552e-02,0.00746094
-9.9550e-02,0.00828125
-9.9549e-02,0.00826562
-9.9547e-02,0.00932812
-9.9546e-02,0.00785937
-9.9544e-02,0.00703125
-9.9542e-02,0.00860937
-9.9541e-02,0.00723437
-9.9539e-02,0.00833594
-9.9538e-02,0.007625
-9.9536e-02,0.00835156
-9.9534e-02,0.00798437
-9.9533e-02,0.00842969
-9.9531e-02,0.00924219
-9.9530e-02,0.00763281
-9.9528e-02,0.00867969
-9.9526e-02,0.00844531
-9.9525e-02,0.00789062
-9.9523e-02,0.00879687
-9.9522e-02,0.00770312
-9.9520e-02,0.00771875
-9.9518e-02,0.007875
-9.9517e-02,0.00767969
-9.9515e-02,0.00802344
-9.9514e-02,0.00735156
-9.9512e-02,0.00884375
-9.9510e-02,0.0085625
-9.9509e-02,0.00851562
-9.9507e-02,0.00739844
-9.9506e-02,0.00725781
-9.9504e-02,0.00828125
-9.9502e-02,0.00746094
-9.9501e-02,0.00730469
-9.9499e-02,0.00722656
-9.9498e-02,0.00749219
-9.9496e-02,0.00767969
-9.9494e-02,0.00745312
-9.9493e-02,0.00760937
-9.9491e-02,0.00650781
-9.9490e-02,0.00773437
-9.9488e-02,0.00696875
-9.9486e-02,0.00751562
-9.9485e-02,0.00733594
-9.9483e-02,0.00804687
-9.9482e-02,0.00678125
-9.9480e-02,0.00794531
-9.9478e-02,0.00666406
-9.9477e-02,0.00696875
-9.9475e-02,0.00773437
-9.9474e-02,0.00748437
-9.9472e-02,0.00941406
-9.9470e-02,0.00903125
-9.9469e-02,0.00804687
-9.9467e-02,0.00761719
-9.9466e-02,0.00666406
-9.9464e-02,0.00803906
-9.9462e-02,0.00809375
-9.9461e-02,0.00828906
-9.9459e-02,0.00657812
-9.9458e-02,0.00824219
-9.9456e-02,0.007625
-9.9454e-02,0.00807812
-9.9453e-02,0.007625
-9.9451e-02,0.00811719
-9.9450e-02,0.00764062
-9.9448e-02,0.00730469
-9.9446e-02,0.00853125
-9.9445e-02,0.00725
-9.9443e-02,0.00771875
-9.9442e-02,0.00764844
-9.9440e-02,0.00742187
-9.9438e-02,0.00729687
-9.9437e-02,0.00802344
-9.9435e-02,0.00742969
-9.9434e-02,0.00934375
-9.9432e-02,0.0076875
-9.9430e-02,0.0076875
-9.9429e-02,0.00715625
-9.9427e-02,0.00817969
-9.9426e-02,0.00703906
-9.9424e-02,0.00828906
-9.9422e-02,0.00796875
-9.9421e-02,0.00739062
-9.9419e-02,0.00853125
