Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-5.00000e-01,0.0482312
-4.99992e-01,0.0468594
-4.99984e-01,0.0481781
-4.99976e-01,0.0481531
-4.99968e-01,0.0481781
-4.99960e-01,0.0481875
-4.99952e-01,0.0492375
-4.99944e-01,0.0476094
-4.99936e-01,0.0477437
-4.99928e-01,0.0491594
-4.99920e-01,0.0487719
-4.99912e-01,0.0487906
-4.99904e-01,0.0482219
-4.99896e-01,0.0492437
-4.99888e-01,0.0476187
-4.99880e-01,0.0487
-4.99872e-01,0.0479156
-4.99864e-01,0.0495844
-4.99856e-01,0.0480937
-4.99848e-01,0.0476594
-4.99840e-01,0.0463781
-4.99832e-01,0.0480719
-4.99824e-01,0.0471937
-4.99816e-01,0.0472406
-4.99808e-01,0.0485125
-4.99800e-01,0.0475219
-4.99792e-01,0.0477594
-4.99784e-01,0.0482562
-4.99776e-01,0.0480312
-4.99768e-01,0.0486187
-4.99760e-01,0.0483344
-4.99752e-01,0.0473125
-4.99744e-01,0.0476594
-4.99736e-01,0.0486469
-4.99728e-01,0.0468375
-4.99720e-01,0.0471125
-4.99712e-01,0.0483437
-4.99704e-01,0.0497875
-4.99696e-01,0.0485937
-4.99688e-01,0.0484562
-4.99680e-01,0.048425
-4.99672e-01,0.049225
-4.99664e-01,0.0486
-4.99656e-01,0.0480062
-4.99648e-01,0.0468594
-4.99640e-01,0.0480687
-4.99632e-01,0.0473656
-4.99624e-01,0.0482562
-4.99616e-01,0.0488812
-4.99608e-01,0.0478656
-4.99600e-01,0.0473562
-4.99592e-01,0.0479531
-4.99584e-01,0.0470219
-4.99576e-01,0.0477687
-4.99568e-01,0.0483531
-4.99560e-01,0.0475344
-4.99552e-01,0.0471187
-4.99544e-01,0.0484219
-4.99536e-01,0.0477125
-4.99528e-01,0.0476
-4.99520e-01,0.0482281
-4.99512e-01,0.0481875
-4.99504e-01,0.0488844
-4.99496e-01,0.0479844
-4.99488e-01,0.047975
-4.99480e-01,0.0487906
-4.99472e-01,0.0482094
-4.99464e-01,0.0465125
-4.99456e-01,0.0488312
-4.99448e-01,0.0478812
-4.99440e-01,0.0477187
-4.99432e-01,0.0476125
-4.99424e-01,0.04845
-4.99416e-01,0.0485875
-4.99408e-01,0.0475781
-4.99400e-01,0.0476625
-4.99392e-01,0.0482
-4.99384e-01,0.0474594
-4.99376e-01,0.0480031
-4.99368e-01,0.0486187
-4.99360e-01,0.0476312
-4.99352e-01,0.0483469
-4.99344e-01,0.0477781
-4.99336e-01,0.0483875
-4.99328e-01,0.0493375
-4.99320e-01,0.0467719
-4.99312e-01,0.0475812
-4.99304e-01,0.0481687
-4.99296e-01,0.0472562
-4.99288e-01,0.0475562
-4.99280e-01,0.0480656
-4.99272e-01,0.04635
-4.99264e-01,0.0477531
-4.99256e-01,0.0471
-4.99248e-01,0.0485937
-4.99240e-01,0.0480719
-4.99232e-01,0.0470625
-4.99224e-01,0.047825
-4.99216e-01,0.0479969
-4.99208e-01,0.0481
-4.99200e-01,0.048775
-4.99192e-01,0.0474937
-4.99184e-01,0.0491375
-4.99176e-01,0.0487625
-4.99168e-01,0.0478469
-4.99160e-01,0.0468594
-4.99152e-01,0.0470656
-4.99144e-01,0.0477844
-4.99136e-01,0.047275
-4.99128e-01,0.0476
-4.99120e-01,0.0485
-4.99112e-01,0.0472781
-4.99104e-01,0.0479812
-4.99096e-01,0.0476094
-4.99088e-01,0.0476312
-4.99080e-01,0.0475094
-4.99072e-01,0.0486875
-4.99064e-01,0.0492562
-4.99056e-01,0.048925
-4.99048e-01,0.048175
-4.99040e-01,0.0482375
-4.99032e-01,0.0475031
-4.99024e-01,0.0481562
-4.99016e-01,0.0492875
-4.99008e-01,0.0483875
-4.99000e-01,0.0484062
-4.98992e-01,0.0471156
-4.98984e-01,0.0479781
-4.98976e-01,0.0474812
-4.98968e-01,0.0474812
-4.98960e-01,0.0478562
-4.98952e-01,0.0486906
-4.98944e-01,0.0473594
-4.98936e-01,0.046475
-4.98928e-01,0.048175
-4.98920e-01,0.0475625
-4.98912e-01,0.0480219
-4.98904e-01,0.0477344
-4.98896e-01,0.0476031
-4.98888e-01,0.0480906
-4.98880e-01,0.0488156
-4.98872e-01,0.047775
-4.98864e-01,0.0476094
-4.98856e-01,0.0482344
-4.98848e-01,0.0471344
-4.98840e-01,0.0481625
-4.98832e-01,0.0470281
-4.98824e-01,0.0468437
-4.98816e-01,0.0490875
-4.98808e-01,0.0485281
-4.98800e-01,0.0473156
-4.98792e-01,0.0484062
-4.98784e-01,0.04925
-4.98776e-01,0.0479625
-4.98768e-01,0.0489875
-4.98760e-01,0.0472687
-4.98752e-01,0.0466281
-4.98744e-01,0.0477625
-4.98736e-01,0.0479094
-4.98728e-01,0.04965
-4.98720e-01,0.0486344
-4.98712e-01,0.0483125
-4.98704e-01,0.0473156
-4.98696e-01,0.0461969
-4.98688e-01,0.0484687
-4.98680e-01,0.0478625
-4.98672e-01,0.0484812
-4.98664e-01,0.0483594
-4.98656e-01,0.0490312
-4.98648e-01,0.0485844
-4.98640e-01,0.0471
-4.98632e-01,0.0484344
-4.98624e-01,0.0488875
-4.98616e-01,0.0467281
-4.98608e-01,0.0483281
-4.98600e-01,0.0478062
-4.98592e-01,0.0480031
-4.98584e-01,0.0484531
-4.98576e-01,0.048775
-4.98568e-01,0.0477031
-4.98560e-01,0.0491094
-4.98552e-01,0.0476437
-4.98544e-01,0.0468844
-4.98536e-01,0.0482469
-4.98528e-01,0.0494281
-4.98520e-01,0.0482781
-4.98512e-01,0.0488312
-4.98504e-01,0.047725
-4.98496e-01,0.0496875
-4.98488e-01,0.0458437
-4.98480e-01,0.0478375
-4.98472e-01,0.0485437
-4.98464e-01,0.0478125
-4.98456e-01,0.0474125
-4.98448e-01,0.0492187
-4.98440e-01,0.0481812
-4.98432e-01,0.0481687
-4.98424e-01,0.0480156
-4.98416e-01,0.0475625
-4.98408e-01,0.0479
-4.98400e-01,0.0481
-4.98392e-01,0.0477
-4.98384e-01,0.0482781
-4.98376e-01,0.0480031
-4.98368e-01,0.0476656
-4.98360e-01,0.0492094
-4.98352e-01,0.0486594
-4.98344e-01,0.0482156
-4.98336e-01,0.0481719
-4.98328e-01,0.0475062
-4.98320e-01,0.0485719
-4.98312e-01,0.0478812
-4.98304e-01,0.046875
-4.98296e-01,0.0484656
-4.98288e-01,0.0485125
-4.98280e-01,0.04775
-4.98272e-01,0.0472125
-4.98264e-01,0.0481187
-4.98256e-01,0.0480437
-4.98248e-01,0.048325
-4.98240e-01,0.0471875
-4.98232e-01,0.0478875
-4.98224e-01,0.0481469
-4.98216e-01,0.0480812
-4.98208e-01,0.0466062
-4.98200e-01,0.0483906
-4.98192e-01,0.0481469
-4.98184e-01,0.046825
-4.98176e-01,0.0483875
-4.98168e-01,0.0472906
-4.98160e-01,0.0481969
-4.98152e-01,0.0475687
-4.98144e-01,0.0492937
-4.98136e-01,0.0487562
-4.98128e-01,0.0473344
-4.98120e-01,0.0482812
-4.98112e-01,0.047975
-4.98104e-01,0.0481594
-4.98096e-01,0.0479812
-4.98088e-01,0.048425
-4.98080e-01,0.0483406
-4.98072e-01,0.0474031
-4.98064e-01,0.0474
-4.98056e-01,0.0475344
-4.98048e-01,0.0476469
