Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-5.00000e-01,0.0363375
-4.99992e-01,0.03575
-4.99984e-01,0.03675
-4.99976e-01,0.0367156
-4.99968e-01,0.036925
-4.99960e-01,0.03565
-4.99952e-01,0.0366875
-4.99944e-01,0.03655
-4.99936e-01,0.0378125
-4.99928e-01,0.0350531
-4.99920e-01,0.035975
-4.99912e-01,0.0358625
-4.99904e-01,0.0372375
-4.99896e-01,0.0368625
-4.99888e-01,0.035375
-4.99880e-01,0.0365875
-4.99872e-01,0.0357375
-4.99864e-01,0.0353625
-4.99856e-01,0.038375
-4.99848e-01,0.0362875
-4.99840e-01,0.0364375
-4.99832e-01,0.0369125
-4.99824e-01,0.037225
-4.99816e-01,0.035925
-4.99808e-01,0.0357
-4.99800e-01,0.0357844
-4.99792e-01,0.0372875
-4.99784e-01,0.0361375
-4.99776e-01,0.0356844
-4.99768e-01,0.0359375
-4.99760e-01,0.035175
-4.99752e-01,0.0373875
-4.99744e-01,0.0358125
-4.99736e-01,0.0359
-4.99728e-01,0.0353969
-4.99720e-01,0.0359875
-4.99712e-01,0.0358
-4.99704e-01,0.0366
-4.99696e-01,0.0365375
-4.99688e-01,0.0360125
-4.99680e-01,0.0363156
-4.99672e-01,0.037975
-4.99664e-01,0.037725
-4.99656e-01,0.036325
-4.99648e-01,0.0361875
-4.99640e-01,0.0363875
-4.99632e-01,0.0358219
-4.99624e-01,0.03675
-4.99616e-01,0.03665
-4.99608e-01,0.0356125
-4.99600e-01,0.035925
-4.99592e-01,0.036675
-4.99584e-01,0.035575
-4.99576e-01,0.0373875
-4.99568e-01,0.0368125
-4.99560e-01,0.036425
-4.99552e-01,0.0368
-4.99544e-01,0.035675
-4.99536e-01,0.0364
-4.99528e-01,0.036375
-4.99520e-01,0.038075
-4.99512e-01,0.0364625
-4.99504e-01,0.0347781
-4.99496e-01,0.0363719
-4.99488e-01,0.0369281
-4.99480e-01,0.037725
-4.99472e-01,0.0360844
-4.99464e-01,0.0352375
-4.99456e-01,0.0367875
-4.99448e-01,0.0384375
-4.99440e-01,0.0359
-4.99432e-01,0.0357125
-4.99424e-01,0.035775
-4.99416e-01,0.0361875
-4.99408e-01,0.035325
-4.99400e-01,0.0363125
-4.99392e-01,0.0372125
-4.99384e-01,0.0364125
-4.99376e-01,0.03625
-4.99368e-01,0.0360594
-4.99360e-01,0.0374
-4.99352e-01,0.0362625
-4.99344e-01,0.0362031
-4.99336e-01,0.037
-4.99328e-01,0.03695
-4.99320e-01,0.03665
-4.99312e-01,0.0367531
-4.99304e-01,0.0368219
-4.99296e-01,0.035075
-4.99288e-01,0.0359875
-4.99280e-01,0.0361
-4.99272e-01,0.0376375
-4.99264e-01,0.03685
-4.99256e-01,0.037125
-4.99248e-01,0.0355625
-4.99240e-01,0.037425
-4.99232e-01,0.0369375
-4.99224e-01,0.0358375
-4.99216e-01,0.0366656
-4.99208e-01,0.0368625
-4.99200e-01,0.0363781
-4.99192e-01,0.03675
-4.99184e-01,0.03635
-4.99176e-01,0.036575
-4.99168e-01,0.037075
-4.99160e-01,0.036875
-4.99152e-01,0.036275
-4.99144e-01,0.0362125
-4.99136e-01,0.0363875
-4.99128e-01,0.0355
-4.99120e-01,0.036125
-4.99112e-01,0.0360375
-4.99104e-01,0.0356125
-4.99096e-01,0.0357344
-4.99088e-01,0.037275
-4.99080e-01,0.0376375
-4.99072e-01,0.0368125
-4.99064e-01,0.0359719
-4.99056e-01,0.0358531
-4.99048e-01,0.036925
-4.99040e-01,0.0358875
-4.99032e-01,0.0361125
-4.99024e-01,0.0374375
-4.99016e-01,0.0349625
-4.99008e-01,0.0367375
-4.99000e-01,0.0376125
-4.98992e-01,0.0366125
-4.98984e-01,0.0364375
-4.98976e-01,0.0354094
-4.98968e-01,0.0362781
-4.98960e-01,0.0361625
-4.98952e-01,0.0372031
-4.98944e-01,0.0365656
-4.98936e-01,0.0363125
-4.98928e-01,0.0352375
-4.98920e-01,0.0364875
-4.98912e-01,0.0352875
-4.98904e-01,0.0358281
-4.98896e-01,0.03645
-4.98888e-01,0.03555
-4.98880e-01,0.0369219
-4.98872e-01,0.0366625
-4.98864e-01,0.0369
-4.98856e-01,0.0354719
-4.98848e-01,0.0357625
-4.98840e-01,0.0357
-4.98832e-01,0.0360375
-4.98824e-01,0.0357625
-4.98816e-01,0.0367375
-4.98808e-01,0.03675
-4.98800e-01,0.0370875
-4.98792e-01,0.0364156
-4.98784e-01,0.038175
-4.98776e-01,0.0367625
-4.98768e-01,0.0359
-4.98760e-01,0.0368281
-4.98752e-01,0.0354875
-4.98744e-01,0.035675
-4.98736e-01,0.0351156
-4.98728e-01,0.0360625
-4.98720e-01,0.036725
-4.98712e-01,0.0370625
-4.98704e-01,0.0363
-4.98696e-01,0.03695
-4.98688e-01,0.0367125
-4.98680e-01,0.0371875
-4.98672e-01,0.03635
-4.98664e-01,0.0373625
-4.98656e-01,0.0357875
-4.98648e-01,0.0361125
-4.98640e-01,0.035725
-4.98632e-01,0.03615
-4.98624e-01,0.0364875
-4.98616e-01,0.0362469
-4.98608e-01,0.0362531
-4.98600e-01,0.036475
-4.98592e-01,0.0366375
-4.98584e-01,0.0356
-4.98576e-01,0.0362031
-4.98568e-01,0.036975
-4.98560e-01,0.0360125
-4.98552e-01,0.0360125
-4.98544e-01,0.0356594
-4.98536e-01,0.0357
-4.98528e-01,0.0368344
-4.98520e-01,0.0356375
-4.98512e-01,0.037
-4.98504e-01,0.0368
-4.98496e-01,0.0365625
-4.98488e-01,0.0362125
-4.98480e-01,0.0355
-4.98472e-01,0.036625
-4.98464e-01,0.0360375
-4.98456e-01,0.0371125
-4.98448e-01,0.0362875
-4.98440e-01,0.0364125
-4.98432e-01,0.0365656
-4.98424e-01,0.035625
-4.98416e-01,0.0354625
-4.98408e-01,0.036825
-4.98400e-01,0.036225
-4.98392e-01,0.0360875
-4.98384e-01,0.03605
-4.98376e-01,0.035725
-4.98368e-01,0.03535
-4.98360e-01,0.03665
-4.98352e-01,0.0358375
-4.98344e-01,0.0366375
-4.98336e-01,0.037875
-4.98328e-01,0.0359375
-4.98320e-01,0.0362125
-4.98312e-01,0.0358281
-4.98304e-01,0.035675
-4.98296e-01,0.0372375
-4.98288e-01,0.0359531
-4.98280e-01,0.03615
-4.98272e-01,0.0361156
-4.98264e-01,0.035575
-4.98256e-01,0.0367344
-4.98248e-01,0.0363875
-4.98240e-01,0.0366625
-4.98232e-01,0.0356375
-4.98224e-01,0.0368375
-4.98216e-01,0.034375
-4.98208e-01,0.036375
-4.98200e-01,0.03735
-4.98192e-01,0.038075
-4.98184e-01,0.036475
-4.98176e-01,0.0372
-4.98168e-01,0.0344
-4.98160e-01,0.035025
-4.98152e-01,0.036225
-4.98144e-01,0.0363875
-4.98136e-01,0.0357969
-4.98128e-01,0.0356125
-4.98120e-01,0.0373844
-4.98112e-01,0.036525
-4.98104e-01,0.0359375
-4.98096e-01,0.0367375
-4.98088e-01,0.0357375
-4.98080e-01,0.036275
-4.98072e-01,0.0365
-4.98064e-01,0.0368
-4.98056e-01,0.034775
-4.98048e-01,0.035775
-4.98040e-01,0.0360625
-4.98032e-01,0.0363625
-4.98024e-01,0.0353
-4.98016e-01,0.0360844
