Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-5.00000e-01,0.00672813
-4.99992e-01,0.00687813
-4.99984e-01,0.00712188
-4.99976e-01,0.00650625
-4.99968e-01,0.00583438
-4.99960e-01,0.00569688
-4.99952e-01,0.00546563
-4.99944e-01,0.00421875
-4.99936e-01,0.00701875
-4.99928e-01,0.00546875
-4.99920e-01,0.0052
-4.99912e-01,0.00600625
-4.99904e-01,0.00557813
-4.99896e-01,0.00655
-4.99888e-01,0.005575
-4.99880e-01,0.0068875
-4.99872e-01,0.00555
-4.99864e-01,0.00648438
-4.99856e-01,0.00506875
-4.99848e-01,0.00649063
-4.99840e-01,0.00715313
-4.99832e-01,0.00579688
-4.99824e-01,0.00635938
-4.99816e-01,0.00561875
-4.99808e-01,0.00535313
-4.99800e-01,0.00669063
-4.99792e-01,0.00462188
-4.99784e-01,0.0055
-4.99776e-01,0.005375
-4.99768e-01,0.00520313
-4.99760e-01,0.00615938
-4.99752e-01,0.00632813
-4.99744e-01,0.00634688
-4.99736e-01,0.00585938
-4.99728e-01,0.00699688
-4.99720e-01,0.00633125
-4.99712e-01,0.00626875
-4.99704e-01,0.00462813
-4.99696e-01,0.00711563
-4.99688e-01,0.00578125
-4.99680e-01,0.00659688
-4.99672e-01,0.0051375
-4.99664e-01,0.0056875
-4.99656e-01,0.00669688
-4.99648e-01,0.00658125
-4.99640e-01,0.0055875
-4.99632e-01,0.00552813
-4.99624e-01,0.00577813
-4.99616e-01,0.00570938
-4.99608e-01,0.00563125
-4.99600e-01,0.00586875
-4.99592e-01,0.0050625
-4.99584e-01,0.007475
-4.99576e-01,0.00670938
-4.99568e-01,0.00545625
-4.99560e-01,0.00534688
-4.99552e-01,0.0057875
-4.99544e-01,0.00675
-4.99536e-01,0.00545
-4.99528e-01,0.00689063
-4.99520e-01,0.00645313
-4.99512e-01,0.00580938
-4.99504e-01,0.00588438
-4.99496e-01,0.00445
-4.99488e-01,0.00622188
-4.99480e-01,0.00491563
-4.99472e-01,0.006125
-4.99464e-01,0.00588125
-4.99456e-01,0.00649688
-4.99448e-01,0.00602188
-4.99440e-01,0.00596875
-4.99432e-01,0.00590938
-4.99424e-01,0.00614375
-4.99416e-01,0.00546563
-4.99408e-01,0.00564063
-4.99400e-01,0.00504688
-4.99392e-01,0.00461875
-4.99384e-01,0.00485625
-4.99376e-01,0.00452188
-4.99368e-01,0.00443125
-4.99360e-01,0.0061625
-4.99352e-01,0.00530313
-4.99344e-01,0.00520313
-4.99336e-01,0.00757188
-4.99328e-01,0.00558125
-4.99320e-01,0.00550625
-4.99312e-01,0.00428438
-4.99304e-01,0.00727813
-4.99296e-01,0.005775
-4.99288e-01,0.00587188
-4.99280e-01,0.0061875
-4.99272e-01,0.005525
-4.99264e-01,0.00579063
-4.99256e-01,0.00604688
-4.99248e-01,0.00649063
-4.99240e-01,0.005175
-4.99232e-01,0.00535313
-4.99224e-01,0.00507813
-4.99216e-01,0.0040375
-4.99208e-01,0.00578438
-4.99200e-01,0.005025
-4.99192e-01,0.00540625
-4.99184e-01,0.00481563
-4.99176e-01,0.00446875
-4.99168e-01,0.00758125
-4.99160e-01,0.00510625
-4.99152e-01,0.00617813
-4.99144e-01,0.00525313
-4.99136e-01,0.0072875
-4.99128e-01,0.00504063
-4.99120e-01,0.0055625
-4.99112e-01,0.00586563
-4.99104e-01,0.00492813
-4.99096e-01,0.00584063
-4.99088e-01,0.00623125
-4.99080e-01,0.00469063
-4.99072e-01,0.00598125
-4.99064e-01,0.00522188
-4.99056e-01,0.00634375
-4.99048e-01,0.00706563
-4.99040e-01,0.00492813
-4.99032e-01,0.00640625
-4.99024e-01,0.00491563
-4.99016e-01,0.00565313
-4.99008e-01,0.00618125
-4.99000e-01,0.00630313
-4.98992e-01,0.00598438
-4.98984e-01,0.00558125
-4.98976e-01,0.00585
-4.98968e-01,0.00603438
-4.98960e-01,0.00471563
-4.98952e-01,0.00585
-4.98944e-01,0.00593438
-4.98936e-01,0.00683438
-4.98928e-01,0.00661563
-4.98920e-01,0.0054375
-4.98912e-01,0.00572188
-4.98904e-01,0.00367813
-4.98896e-01,0.00550938
-4.98888e-01,0.00552813
-4.98880e-01,0.00629688
-4.98872e-01,0.00525625
-4.98864e-01,0.00595625
-4.98856e-01,0.00618438
-4.98848e-01,0.007025
-4.98840e-01,0.00525625
-4.98832e-01,0.00639688
-4.98824e-01,0.00656563
-4.98816e-01,0.00501563
-4.98808e-01,0.00664375
-4.98800e-01,0.006975
-4.98792e-01,0.00556875
-4.98784e-01,0.00500938
-4.98776e-01,0.0063375
-4.98768e-01,0.00489375
-4.98760e-01,0.00465
-4.98752e-01,0.00611563
-4.98744e-01,0.00524063
-4.98736e-01,0.00501563
-4.98728e-01,0.00572813
-4.98720e-01,0.00544063
-4.98712e-01,0.00562813
-4.98704e-01,0.00742188
-4.98696e-01,0.00511563
-4.98688e-01,0.0065
-4.98680e-01,0.00624688
-4.98672e-01,0.00564375
-4.98664e-01,0.00645625
-4.98656e-01,0.00535938
-4.98648e-01,0.00688125
-4.98640e-01,0.00557188
-4.98632e-01,0.00500625
-4.98624e-01,0.00534688
-4.98616e-01,0.00705313
-4.98608e-01,0.00481563
-4.98600e-01,0.00463125
-4.98592e-01,0.00684063
-4.98584e-01,0.00615313
-4.98576e-01,0.00577188
-4.98568e-01,0.00624375
-4.98560e-01,0.0061
-4.98552e-01,0.00531563
-4.98544e-01,0.00583438
-4.98536e-01,0.0055875
-4.98528e-01,0.006775
-4.98520e-01,0.00441563
-4.98512e-01,0.00696563
-4.98504e-01,0.00518438
-4.98496e-01,0.00578438
-4.98488e-01,0.00545
-4.98480e-01,0.00508125
-4.98472e-01,0.00582813
-4.98464e-01,0.006175
-4.98456e-01,0.0053875
-4.98448e-01,0.00568438
-4.98440e-01,0.00577813
-4.98432e-01,0.00539063
-4.98424e-01,0.00565938
-4.98416e-01,0.00603438
-4.98408e-01,0.00645313
-4.98400e-01,0.00721563
-4.98392e-01,0.0051375
-4.98384e-01,0.00640625
-4.98376e-01,0.0055375
-4.98368e-01,0.00602813
-4.98360e-01,0.00417188
-4.98352e-01,0.00485625
-4.98344e-01,0.00531875
-4.98336e-01,0.005975
-4.98328e-01,0.00481563
-4.98320e-01,0.00597188
-4.98312e-01,0.0051625
-4.98304e-01,0.00482188
-4.98296e-01,0.00606875
-4.98288e-01,0.005975
-4.98280e-01,0.00547188
-4.98272e-01,0.00582188
-4.98264e-01,0.00519063
-4.98256e-01,0.00524375
-4.98248e-01,0.00553438
-4.98240e-01,0.00642188
-4.98232e-01,0.00629375
-4.98224e-01,0.00574375
-4.98216e-01,0.00565
-4.98208e-01,0.00477813
-4.98200e-01,0.00502813
-4.98192e-01,0.00488125
-4.98184e-01,0.00557188
-4.98176e-01,0.0054125
-4.98168e-01,0.00504375
-4.98160e-01,0.00511563
-4.98152e-01,0.00587188
-4.98144e-01,0.0049125
-4.98136e-01,0.0053375
-4.98128e-01,0.006625
-4.98120e-01,0.00681563
-4.98112e-01,0.005425
-4.98104e-01,0.00683125
-4.98096e-01,0.00546875
-4.98088e-01,0.00570938
-4.98080e-01,0.00446875
-4.98072e-01,0.00631563
-4.98064e-01,0.00709688
-4.98056e-01,0.005125
