Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-5.00000e-01,0.0627531
-4.99992e-01,0.0622281
-4.99984e-01,0.062725
-4.99976e-01,0.0632656
-4.99968e-01,0.0641687
-4.99960e-01,0.064075
-4.99952e-01,0.0642156
-4.99944e-01,0.0628
-4.99936e-01,0.0617031
-4.99928e-01,0.0623656
-4.99920e-01,0.0619156
-4.99912e-01,0.0627375
-4.99904e-01,0.0623656
-4.99896e-01,0.0641125
-4.99888e-01,0.0649625
-4.99880e-01,0.0618406
-4.99872e-01,0.0619906
-4.99864e-01,0.0631
-4.99856e-01,0.0623156
-4.99848e-01,0.0631906
-4.99840e-01,0.0642156
-4.99832e-01,0.063025
-4.99824e-01,0.0639781
-4.99816e-01,0.0623906
-4.99808e-01,0.0611875
-4.99800e-01,0.0633406
-4.99792e-01,0.0635156
-4.99784e-01,0.062775
-4.99776e-01,0.0639531
-4.99768e-01,0.0624531
-4.99760e-01,0.0617656
-4.99752e-01,0.0644406
-4.99744e-01,0.0636281
-4.99736e-01,0.0624781
-4.99728e-01,0.0611781
-4.99720e-01,0.0630781
-4.99712e-01,0.0624781
-4.99704e-01,0.0635125
-4.99696e-01,0.0620656
-4.99688e-01,0.0603781
-4.99680e-01,0.0645656
-4.99672e-01,0.0625531
-4.99664e-01,0.0661531
-4.99656e-01,0.0637562
-4.99648e-01,0.0626281
-4.99640e-01,0.0632156
-4.99632e-01,0.0619656
-4.99624e-01,0.0629625
-4.99616e-01,0.0625906
-4.99608e-01,0.06335
-4.99600e-01,0.0598031
-4.99592e-01,0.0630031
-4.99584e-01,0.0608125
-4.99576e-01,0.0627781
-4.99568e-01,0.0622781
-4.99560e-01,0.0621906
-4.99552e-01,0.0631281
-4.99544e-01,0.0639906
-4.99536e-01,0.0648187
-4.99528e-01,0.0638156
-4.99520e-01,0.0636656
-4.99512e-01,0.0608156
-4.99504e-01,0.0624156
-4.99496e-01,0.0632656
-4.99488e-01,0.0606031
-4.99480e-01,0.0624781
-4.99472e-01,0.0614406
-4.99464e-01,0.0630781
-4.99456e-01,0.0641531
-4.99448e-01,0.0643406
-4.99440e-01,0.0623281
-4.99432e-01,0.0617281
-4.99424e-01,0.0625281
-4.99416e-01,0.062375
-4.99408e-01,0.0622781
-4.99400e-01,0.0622375
-4.99392e-01,0.0663031
-4.99384e-01,0.0647031
-4.99376e-01,0.0647281
-4.99368e-01,0.0630531
-4.99360e-01,0.0645531
-4.99352e-01,0.0636281
-4.99344e-01,0.0635687
-4.99336e-01,0.0625031
-4.99328e-01,0.0622531
-4.99320e-01,0.0658437
-4.99312e-01,0.0627156
-4.99304e-01,0.0599375
-4.99296e-01,0.0618531
-4.99288e-01,0.0617406
-4.99280e-01,0.0627875
-4.99272e-01,0.0603281
-4.99264e-01,0.0636875
-4.99256e-01,0.0628312
-4.99248e-01,0.0615375
-4.99240e-01,0.06445
-4.99232e-01,0.063975
-4.99224e-01,0.0632937
-4.99216e-01,0.0615031
-4.99208e-01,0.0629781
-4.99200e-01,0.0625031
-4.99192e-01,0.0631625
-4.99184e-01,0.06345
-4.99176e-01,0.0630562
-4.99168e-01,0.06315
-4.99160e-01,0.0633031
-4.99152e-01,0.0623906
-4.99144e-01,0.0632
-4.99136e-01,0.0631406
-4.99128e-01,0.0628406
-4.99120e-01,0.0648406
-4.99112e-01,0.0621281
-4.99104e-01,0.0655906
-4.99096e-01,0.0617
-4.99088e-01,0.0630156
-4.99080e-01,0.0621156
-4.99072e-01,0.0631656
-4.99064e-01,0.0628531
-4.99056e-01,0.0606125
-4.99048e-01,0.0635781
-4.99040e-01,0.0616031
-4.99032e-01,0.0639031
-4.99024e-01,0.0626156
-4.99016e-01,0.06185
-4.99008e-01,0.0635031
-4.99000e-01,0.0632906
-4.98992e-01,0.0641781
-4.98984e-01,0.0619906
-4.98976e-01,0.0624531
-4.98968e-01,0.0642531
-4.98960e-01,0.0638312
-4.98952e-01,0.0604531
-4.98944e-01,0.0633906
-4.98936e-01,0.0626156
-4.98928e-01,0.0637906
-4.98920e-01,0.0628406
-4.98912e-01,0.0610906
-4.98904e-01,0.063325
-4.98896e-01,0.0626656
-4.98888e-01,0.0633656
-4.98880e-01,0.0627531
-4.98872e-01,0.0633781
-4.98864e-01,0.0616031
-4.98856e-01,0.0645687
-4.98848e-01,0.0636781
-4.98840e-01,0.0633531
-4.98832e-01,0.0626031
-4.98824e-01,0.0622406
-4.98816e-01,0.0627281
-4.98808e-01,0.0626375
-4.98800e-01,0.0621781
-4.98792e-01,0.0632406
-4.98784e-01,0.0618281
-4.98776e-01,0.0622781
-4.98768e-01,0.064525
-4.98760e-01,0.0633406
-4.98752e-01,0.063375
-4.98744e-01,0.0628656
-4.98736e-01,0.0640031
-4.98728e-01,0.0615
-4.98720e-01,0.0619531
-4.98712e-01,0.0633906
-4.98704e-01,0.0631281
-4.98696e-01,0.0610781
-4.98688e-01,0.0626531
-4.98680e-01,0.0625156
-4.98672e-01,0.0627031
-4.98664e-01,0.06255
-4.98656e-01,0.0628125
-4.98648e-01,0.0628906
-4.98640e-01,0.0622531
-4.98632e-01,0.0651437
-4.98624e-01,0.0631156
-4.98616e-01,0.0624781
-4.98608e-01,0.0612406
-4.98600e-01,0.0631
-4.98592e-01,0.0615281
-4.98584e-01,0.0629031
-4.98576e-01,0.0621
-4.98568e-01,0.06235
-4.98560e-01,0.0633031
-4.98552e-01,0.0622031
-4.98544e-01,0.0631875
-4.98536e-01,0.061275
-4.98528e-01,0.0642375
-4.98520e-01,0.0625531
-4.98512e-01,0.062275
-4.98504e-01,0.0633781
-4.98496e-01,0.0627125
-4.98488e-01,0.0623875
-4.98480e-01,0.0641031
-4.98472e-01,0.0625781
-4.98464e-01,0.0618406
-4.98456e-01,0.0623406
-4.98448e-01,0.0631
-4.98440e-01,0.0629031
-4.98432e-01,0.0622406
-4.98424e-01,0.0625656
-4.98416e-01,0.063175
-4.98408e-01,0.0632531
-4.98400e-01,0.0627531
-4.98392e-01,0.0627156
-4.98384e-01,0.0633156
-4.98376e-01,0.0626125
-4.98368e-01,0.0619906
-4.98360e-01,0.0609781
-4.98352e-01,0.0620281
-4.98344e-01,0.0645781
-4.98336e-01,0.0626781
-4.98328e-01,0.0626625
-4.98320e-01,0.0634281
-4.98312e-01,0.0614031
-4.98304e-01,0.0632781
-4.98296e-01,0.0611031
-4.98288e-01,0.0628031
-4.98280e-01,0.0620281
-4.98272e-01,0.0646125
-4.98264e-01,0.0641031
-4.98256e-01,0.0619
-4.98248e-01,0.0639
-4.98240e-01,0.0626781
-4.98232e-01,0.0621156
-4.98224e-01,0.06135
-4.98216e-01,0.0615406
-4.98208e-01,0.0635562
-4.98200e-01,0.0629281
-4.98192e-01,0.0657656
-4.98184e-01,0.0626656
-4.98176e-01,0.0636406
-4.98168e-01,0.0616031
-4.98160e-01,0.0634281
-4.98152e-01,0.0641656
-4.98144e-01,0.0604125
-4.98136e-01,0.063675
-4.98128e-01,0.0636156
-4.98120e-01,0.0636
-4.98112e-01,0.0627062
-4.98104e-01,0.0640906
-4.98096e-01,0.0634531
-4.98088e-01,0.0633156
-4.98080e-01,0.0626031
-4.98072e-01,0.0622125
-4.98064e-01,0.0637281
-4.98056e-01,0.0622531
