Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-5.00000e-01,0.0244281
-4.99992e-01,0.0237406
-4.99984e-01,0.0260094
-4.99976e-01,0.025475
-4.99968e-01,0.0236563
-4.99960e-01,0.0249469
-4.99952e-01,0.0251781
-4.99944e-01,0.023325
-4.99936e-01,0.0235969
-4.99928e-01,0.0240875
-4.99920e-01,0.0228844
-4.99912e-01,0.0237438
-4.99904e-01,0.0241594
-4.99896e-01,0.0226938
-4.99888e-01,0.0243781
-4.99880e-01,0.0241188
-4.99872e-01,0.0251781
-4.99864e-01,0.0224344
-4.99856e-01,0.0214188
-4.99848e-01,0.026075
-4.99840e-01,0.0234906
-4.99832e-01,0.0241219
-4.99824e-01,0.0241188
-4.99816e-01,0.0240156
-4.99808e-01,0.0243906
-4.99800e-01,0.0231625
-4.99792e-01,0.0234438
-4.99784e-01,0.0238375
-4.99776e-01,0.0236719
-4.99768e-01,0.0248406
-4.99760e-01,0.0256844
-4.99752e-01,0.0231469
-4.99744e-01,0.0238719
-4.99736e-01,0.0233125
-4.99728e-01,0.0230563
-4.99720e-01,0.0244094
-4.99712e-01,0.0248813
-4.99704e-01,0.0237344
-4.99696e-01,0.024425
-4.99688e-01,0.0236531
-4.99680e-01,0.0241875
-4.99672e-01,0.0254063
-4.99664e-01,0.0257375
-4.99656e-01,0.0246406
-4.99648e-01,0.025225
-4.99640e-01,0.0234969
-4.99632e-01,0.0229219
-4.99624e-01,0.0246281
-4.99616e-01,0.0250344
-4.99608e-01,0.0220813
-4.99600e-01,0.0237219
-4.99592e-01,0.0230563
-4.99584e-01,0.024375
-4.99576e-01,0.02335
-4.99568e-01,0.0237625
-4.99560e-01,0.0258781
-4.99552e-01,0.0239
-4.99544e-01,0.025275
-4.99536e-01,0.023725
-4.99528e-01,0.0239031
-4.99520e-01,0.0240781
-4.99512e-01,0.0237188
-4.99504e-01,0.02395
-4.99496e-01,0.0236031
-4.99488e-01,0.0237906
-4.99480e-01,0.0230094
-4.99472e-01,0.0237906
-4.99464e-01,0.0242938
-4.99456e-01,0.0244906
-4.99448e-01,0.0229438
-4.99440e-01,0.023525
-4.99432e-01,0.0256063
-4.99424e-01,0.0237594
-4.99416e-01,0.0234875
-4.99408e-01,0.0236844
-4.99400e-01,0.0245031
-4.99392e-01,0.0234969
-4.99384e-01,0.0237656
-4.99376e-01,0.0243625
-4.99368e-01,0.0230469
-4.99360e-01,0.0227063
-4.99352e-01,0.0250844
-4.99344e-01,0.0236344
-4.99336e-01,0.0230188
-4.99328e-01,0.024675
-4.99320e-01,0.0241906
-4.99312e-01,0.0214844
-4.99304e-01,0.0229125
-4.99296e-01,0.0237094
-4.99288e-01,0.0248438
-4.99280e-01,0.0244125
-4.99272e-01,0.023875
-4.99264e-01,0.0244594
-4.99256e-01,0.0243594
-4.99248e-01,0.0251469
-4.99240e-01,0.0242219
-4.99232e-01,0.0237844
-4.99224e-01,0.0242625
-4.99216e-01,0.0232188
-4.99208e-01,0.0231188
-4.99200e-01,0.0237406
-4.99192e-01,0.0224438
-4.99184e-01,0.0246906
-4.99176e-01,0.0232719
-4.99168e-01,0.0239938
-4.99160e-01,0.0224813
-4.99152e-01,0.0246781
-4.99144e-01,0.0253406
-4.99136e-01,0.0262344
-4.99128e-01,0.0248156
-4.99120e-01,0.0234
-4.99112e-01,0.0256094
-4.99104e-01,0.0232094
-4.99096e-01,0.0248594
-4.99088e-01,0.023675
-4.99080e-01,0.0238281
-4.99072e-01,0.0249594
-4.99064e-01,0.0231219
-4.99056e-01,0.022675
-4.99048e-01,0.0244938
-4.99040e-01,0.0242875
-4.99032e-01,0.0224031
-4.99024e-01,0.0227344
-4.99016e-01,0.0235625
-4.99008e-01,0.0241281
-4.99000e-01,0.0236969
-4.98992e-01,0.0241656
-4.98984e-01,0.0237188
-4.98976e-01,0.0254188
-4.98968e-01,0.0239094
-4.98960e-01,0.0227563
-4.98952e-01,0.0246781
-4.98944e-01,0.0248313
-4.98936e-01,0.0238625
-4.98928e-01,0.0236875
-4.98920e-01,0.0229125
-4.98912e-01,0.0247125
-4.98904e-01,0.0229969
-4.98896e-01,0.0255344
-4.98888e-01,0.0233469
-4.98880e-01,0.0238906
-4.98872e-01,0.0239344
-4.98864e-01,0.0253531
-4.98856e-01,0.0229469
-4.98848e-01,0.0234875
-4.98840e-01,0.024925
-4.98832e-01,0.0241875
-4.98824e-01,0.0238688
-4.98816e-01,0.0243656
-4.98808e-01,0.0229938
-4.98800e-01,0.02455
-4.98792e-01,0.0244156
-4.98784e-01,0.0248719
-4.98776e-01,0.0232031
-4.98768e-01,0.0245813
-4.98760e-01,0.0232469
-4.98752e-01,0.0234594
-4.98744e-01,0.0243813
-4.98736e-01,0.0236531
-4.98728e-01,0.0254063
-4.98720e-01,0.0230938
-4.98712e-01,0.0242906
-4.98704e-01,0.0241844
-4.98696e-01,0.0254063
-4.98688e-01,0.0251906
-4.98680e-01,0.0241969
-4.98672e-01,0.0236188
-4.98664e-01,0.0241281
-4.98656e-01,0.024
-4.98648e-01,0.0224844
-4.98640e-01,0.0234844
-4.98632e-01,0.0234156
-4.98624e-01,0.0248156
-4.98616e-01,0.0239719
-4.98608e-01,0.0235719
-4.98600e-01,0.0264313
-4.98592e-01,0.0238406
-4.98584e-01,0.0237563
-4.98576e-01,0.0240344
-4.98568e-01,0.0241781
-4.98560e-01,0.0236844
-4.98552e-01,0.0252063
-4.98544e-01,0.0231313
-4.98536e-01,0.0235156
-4.98528e-01,0.0240781
-4.98520e-01,0.0234781
-4.98512e-01,0.0256313
-4.98504e-01,0.0237781
-4.98496e-01,0.0232219
-4.98488e-01,0.0243906
-4.98480e-01,0.0232188
-4.98472e-01,0.0225125
-4.98464e-01,0.0223906
-4.98456e-01,0.0232844
-4.98448e-01,0.0227938
-4.98440e-01,0.0228375
-4.98432e-01,0.0253531
-4.98424e-01,0.0251875
-4.98416e-01,0.0235906
-4.98408e-01,0.0229281
-4.98400e-01,0.0244125
-4.98392e-01,0.0242313
-4.98384e-01,0.0260125
-4.98376e-01,0.0232219
-4.98368e-01,0.0227844
-4.98360e-01,0.0232531
-4.98352e-01,0.0236156
-4.98344e-01,0.0257313
-4.98336e-01,0.0232094
-4.98328e-01,0.0239719
-4.98320e-01,0.0254219
-4.98312e-01,0.022575
-4.98304e-01,0.02415
-4.98296e-01,0.0244813
-4.98288e-01,0.0251375
-4.98280e-01,0.023475
-4.98272e-01,0.024275
-4.98264e-01,0.0240531
-4.98256e-01,0.0245906
-4.98248e-01,0.0244625
-4.98240e-01,0.02395
-4.98232e-01,0.0236719
-4.98224e-01,0.0244938
-4.98216e-01,0.0235406
-4.98208e-01,0.02365
-4.98200e-01,0.0231313
-4.98192e-01,0.0233375
-4.98184e-01,0.0234531
-4.98176e-01,0.0229719
-4.98168e-01,0.0228906
-4.98160e-01,0.0241406
-4.98152e-01,0.0235875
-4.98144e-01,0.0260031
-4.98136e-01,0.0230906
-4.98128e-01,0.024325
-4.98120e-01,0.0253
-4.98112e-01,0.0234813
-4.98104e-01,0.0237031
-4.98096e-01,0.0235344
-4.98088e-01,0.0229156
-4.98080e-01,0.0236625
-4.98072e-01,0.0244063
-4.98064e-01,0.0236563
-4.98056e-01,0.0248781
