Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.02
Sample Interval,1.6e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-1.0000e-01,0.185117
-9.9998e-02,0.184836
-9.9997e-02,0.184383
-9.9995e-02,0.185445
-9.9994e-02,0.186109
-9.9992e-02,0.185313
-9.9990e-02,0.18493
-9.9989e-02,0.186422
-9.9987e-02,0.185063
-9.9986e-02,0.185461
-9.9984e-02,0.184203
-9.9982e-02,0.186148
-9.9981e-02,0.185859
-9.9979e-02,0.184695
-9.9978e-02,0.184648
-9.9976e-02,0.183977
-9.9974e-02,0.184813
-9.9973e-02,0.185148
-9.9971e-02,0.185477
-9.9970e-02,0.184125
-9.9968e-02,0.184313
-9.9966e-02,0.185063
-9.9965e-02,0.186195
-9.9963e-02,0.184703
-9.9962e-02,0.185727
-9.9960e-02,0.185398
-9.9958e-02,0.184875
-9.9957e-02,0.185031
-9.9955e-02,0.184977
-9.9954e-02,0.184984
-9.9952e-02,0.183422
-9.9950e-02,0.184859
-9.9949e-02,0.185047
-9.9947e-02,0.184672
-9.9946e-02,0.18668
-9.9944e-02,0.184898
-9.9942e-02,0.183891
-9.9941e-02,0.185242
-9.9939e-02,0.184953
-9.9938e-02,0.185172
-9.9936e-02,0.185477
-9.9934e-02,0.184906
-9.9933e-02,0.184883
-9.9931e-02,0.185797
-9.9930e-02,0.185578
-9.9928e-02,0.183047
-9.9926e-02,0.185055
-9.9925e-02,0.184977
-9.9923e-02,0.184555
-9.9922e-02,0.1845
-9.9920e-02,0.185227
-9.9918e-02,0.184086
-9.9917e-02,0.183984
-9.9915e-02,0.184445
-9.9914e-02,0.18518
-9.9912e-02,0.184844
-9.9910e-02,0.185977
-9.9909e-02,0.185914
-9.9907e-02,0.185336
-9.9906e-02,0.185672
-9.9904e-02,0.186445
-9.9902e-02,0.185359
-9.9901e-02,0.184039
-9.9899e-02,0.183414
-9.9898e-02,0.185328
-9.9896e-02,0.183977
-9.9894e-02,0.184977
-9.9893e-02,0.185695
-9.9891e-02,0.183172
-9.9890e-02,0.185977
-9.9888e-02,0.186469
-9.9886e-02,0.184781
-9.9885e-02,0.185828
-9.9883e-02,0.185578
-9.9882e-02,0.185945
-9.9880e-02,0.185281
-9.9878e-02,0.185172
-9.9877e-02,0.184195
-9.9875e-02,0.185406
-9.9874e-02,0.184336
-9.9872e-02,0.183844
-9.9870e-02,0.185336
-9.9869e-02,0.184594
-9.9867e-02,0.184891
-9.9866e-02,0.184828
-9.9864e-02,0.185109
-9.9862e-02,0.185039
-9.9861e-02,0.184055
-9.9859e-02,0.185727
-9.9858e-02,0.185203
-9.9856e-02,0.185609
-9.9854e-02,0.184172
-9.9853e-02,0.183781
-9.9851e-02,0.185148
-9.9850e-02,0.184953
-9.9848e-02,0.185641
-9.9846e-02,0.186141
-9.9845e-02,0.183281
-9.9843e-02,0.185109
-9.9842e-02,0.185359
-9.9840e-02,0.185063
-9.9838e-02,0.184367
-9.9837e-02,0.185234
-9.9835e-02,0.185281
-9.9834e-02,0.185164
-9.9832e-02,0.185344
-9.9830e-02,0.185758
-9.9829e-02,0.184672
-9.9827e-02,0.184227
-9.9826e-02,0.184953
-9.9824e-02,0.183875
-9.9822e-02,0.186367
-9.9821e-02,0.184117
-9.9819e-02,0.184227
-9.9818e-02,0.185664
-9.9816e-02,0.183898
-9.9814e-02,0.184922
-9.9813e-02,0.184266
-9.9811e-02,0.185391
-9.9810e-02,0.183945
-9.9808e-02,0.184563
-9.9806e-02,0.185375
-9.9805e-02,0.186094
-9.9803e-02,0.184922
-9.9802e-02,0.185656
-9.9800e-02,0.185422
-9.9798e-02,0.184836
-9.9797e-02,0.184781
-9.9795e-02,0.184344
-9.9794e-02,0.185
-9.9792e-02,0.182727
-9.9790e-02,0.183727
-9.9789e-02,0.185344
-9.9787e-02,0.183813
-9.9786e-02,0.184227
-9.9784e-02,0.185109
-9.9782e-02,0.186063
-9.9781e-02,0.185539
-9.9779e-02,0.185602
-9.9778e-02,0.183828
-9.9776e-02,0.185008
-9.9774e-02,0.184609
-9.9773e-02,0.184109
-9.9771e-02,0.184578
-9.9770e-02,0.185164
-9.9768e-02,0.183977
-9.9766e-02,0.185195
-9.9765e-02,0.183563
-9.9763e-02,0.18457
-9.9762e-02,0.184172
-9.9760e-02,0.184586
-9.9758e-02,0.185945
-9.9757e-02,0.185195
-9.9755e-02,0.185641
-9.9754e-02,0.184977
-9.9752e-02,0.183617
-9.9750e-02,0.183664
-9.9749e-02,0.185531
-9.9747e-02,0.184195
-9.9746e-02,0.18525
-9.9744e-02,0.184977
-9.9742e-02,0.184633
-9.9741e-02,0.183992
-9.9739e-02,0.184023
-9.9738e-02,0.184422
-9.9736e-02,0.184414
-9.9734e-02,0.185719
-9.9733e-02,0.18618
-9.9731e-02,0.185773
-9.9730e-02,0.185117
-9.9728e-02,0.185977
-9.9726e-02,0.185773
-9.9725e-02,0.185969
-9.9723e-02,0.185641
-9.9722e-02,0.184109
-9.9720e-02,0.185141
-9.9718e-02,0.185523
-9.9717e-02,0.184594
-9.9715e-02,0.18475
-9.9714e-02,0.184563
-9.9712e-02,0.185242
-9.9710e-02,0.185102
-9.9709e-02,0.185531
-9.9707e-02,0.185398
-9.9706e-02,0.18518
-9.9704e-02,0.185508
-9.9702e-02,0.18543
-9.9701e-02,0.184891
-9.9699e-02,0.185781
-9.9698e-02,0.184266
-9.9696e-02,0.183664
-9.9694e-02,0.18425
-9.9693e-02,0.184461
-9.9691e-02,0.184844
-9.9690e-02,0.184773
-9.9688e-02,0.185172
-9.9686e-02,0.185984
-9.9685e-02,0.184508
-9.9683e-02,0.185086
-9.9682e-02,0.184617
-9.9680e-02,0.184594
-9.9678e-02,0.184063
-9.9677e-02,0.184117
-9.9675e-02,0.184648
-9.9674e-02,0.185633
-9.9672e-02,0.183859
-9.9670e-02,0.183648
-9.9669e-02,0.184109
-9.9667e-02,0.184641
-9.9666e-02,0.184508
-9.9664e-02,0.185227
-9.9662e-02,0.183664
-9.9661e-02,0.185359
-9.9659e-02,0.185469
-9.9658e-02,0.184813
-9.9656e-02,0.183641
-9.9654e-02,0.184703
-9.9653e-02,0.184719
-9.9651e-02,0.184711
-9.9650e-02,0.185625
-9.9648e-02,0.185617
-9.9646e-02,0.183531
-9.9645e-02,0.184031
-9.9643e-02,0.184813
-9.9642e-02,0.185094
-9.9640e-02,0.185
-9.9638e-02,0.185625
-9.9637e-02,0.184016
-9.9635e-02,0.18475
-9.9634e-02,0.183328
-9.9632e-02,0.184445
-9.9630e-02,0.185023
-9.9629e-02,0.1855
-9.9627e-02,0.184805
-9.9626e-02,0.185156
-9.9624e-02,0.185117
-9.9622e-02,0.184203
-9.9621e-02,0.184227
-9.9619e-02,0.184875
-9.9618e-02,0.184328
-9.9616e-02,0.185234
-9.9614e-02,0.1845
-9.9613e-02,0.185063
-9.9611e-02,0.184594
-9.9610e-02,0.185
-9.9608e-02,0.18457
-9.9606e-02,0.185648
-9.9605e-02,0.183844
-9.9603e-02,0.184945
-9.9602e-02,0.185727
-9.9600e-02,0.185391
-9.9598e-02,0.183859
-9.9597e-02,0.184836
-9.9595e-02,0.183609
-9.9594e-02,0.183445
-9.9592e-02,0.184617
-9.9590e-02,0.185172
-9.9589e-02,0.184617
-9.9587e-02,0.184398
-9.9586e-02,0.184734
