Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-5.00000e-01,0.0150438
-4.99992e-01,0.0143344
-4.99984e-01,0.0148844
-4.99976e-01,0.0132656
-4.99968e-01,0.0149344
-4.99960e-01,0.0141781
-4.99952e-01,0.0150156
-4.99944e-01,0.01355
-4.99936e-01,0.01395
-4.99928e-01,0.0138656
-4.99920e-01,0.0130531
-4.99912e-01,0.0138844
-4.99904e-01,0.0153063
-4.99896e-01,0.0153344
-4.99888e-01,0.0147406
-4.99880e-01,0.0144125
-4.99872e-01,0.0137844
-4.99864e-01,0.0159188
-4.99856e-01,0.0141563
-4.99848e-01,0.0134031
-4.99840e-01,0.0130781
-4.99832e-01,0.0146094
-4.99824e-01,0.01425
-4.99816e-01,0.01345
-4.99808e-01,0.0148344
-4.99800e-01,0.014775
-4.99792e-01,0.01425
-4.99784e-01,0.0147594
-4.99776e-01,0.0148094
-4.99768e-01,0.0141719
-4.99760e-01,0.0143156
-4.99752e-01,0.0155531
-4.99744e-01,0.0139813
-4.99736e-01,0.0146406
-4.99728e-01,0.0147688
-4.99720e-01,0.0152781
-4.99712e-01,0.013675
-4.99704e-01,0.0146563
-4.99696e-01,0.0138563
-4.99688e-01,0.0137469
-4.99680e-01,0.0135688
-4.99672e-01,0.0139219
-4.99664e-01,0.0139531
-4.99656e-01,0.01425
-4.99648e-01,0.0142938
-4.99640e-01,0.0136875
-4.99632e-01,0.0148406
-4.99624e-01,0.0146469
-4.99616e-01,0.014
-4.99608e-01,0.0142281
-4.99600e-01,0.0146688
-4.99592e-01,0.0139781
-4.99584e-01,0.0141969
-4.99576e-01,0.0149875
-4.99568e-01,0.0153781
-4.99560e-01,0.0147375
-4.99552e-01,0.01475
-4.99544e-01,0.0141531
-4.99536e-01,0.0141313
-4.99528e-01,0.0143031
-4.99520e-01,0.0133219
-4.99512e-01,0.0143125
-4.99504e-01,0.0151375
-4.99496e-01,0.0154
-4.99488e-01,0.0139469
-4.99480e-01,0.0150625
-4.99472e-01,0.014
-4.99464e-01,0.0147688
-4.99456e-01,0.0147531
-4.99448e-01,0.0150469
-4.99440e-01,0.0137406
-4.99432e-01,0.0135844
-4.99424e-01,0.0149906
-4.99416e-01,0.0139594
-4.99408e-01,0.0136344
-4.99400e-01,0.0145625
-4.99392e-01,0.0139719
-4.99384e-01,0.0138281
-4.99376e-01,0.0143781
-4.99368e-01,0.0143156
-4.99360e-01,0.0157563
-4.99352e-01,0.0133906
-4.99344e-01,0.0145188
-4.99336e-01,0.0151063
-4.99328e-01,0.0135594
-4.99320e-01,0.0137125
-4.99312e-01,0.0141969
-4.99304e-01,0.0145375
-4.99296e-01,0.0153188
-4.99288e-01,0.0146938
-4.99280e-01,0.0151563
-4.99272e-01,0.0134688
-4.99264e-01,0.0135875
-4.99256e-01,0.0126156
-4.99248e-01,0.0149844
-4.99240e-01,0.0153781
-4.99232e-01,0.0143781
-4.99224e-01,0.0132656
-4.99216e-01,0.0137938
-4.99208e-01,0.0141438
-4.99200e-01,0.0149281
-4.99192e-01,0.0146125
-4.99184e-01,0.0141313
-4.99176e-01,0.0146719
-4.99168e-01,0.0145625
-4.99160e-01,0.0138938
-4.99152e-01,0.0143156
-4.99144e-01,0.0139281
-4.99136e-01,0.0138531
-4.99128e-01,0.0133313
-4.99120e-01,0.015
-4.99112e-01,0.0135625
-4.99104e-01,0.0150281
-4.99096e-01,0.0157781
-4.99088e-01,0.0137406
-4.99080e-01,0.0153313
-4.99072e-01,0.0140313
-4.99064e-01,0.0146313
-4.99056e-01,0.0150344
-4.99048e-01,0.0149438
-4.99040e-01,0.0148406
-4.99032e-01,0.0139344
-4.99024e-01,0.0153344
-4.99016e-01,0.0137688
-4.99008e-01,0.0142906
-4.99000e-01,0.0149031
-4.98992e-01,0.0146094
-4.98984e-01,0.0147
-4.98976e-01,0.0138156
-4.98968e-01,0.0136219
-4.98960e-01,0.015375
-4.98952e-01,0.0129938
-4.98944e-01,0.0151969
-4.98936e-01,0.0151688
-4.98928e-01,0.0146813
-4.98920e-01,0.014675
-4.98912e-01,0.0142313
-4.98904e-01,0.0154125
-4.98896e-01,0.0136625
-4.98888e-01,0.0131531
-4.98880e-01,0.0136125
-4.98872e-01,0.0123406
-4.98864e-01,0.0142969
-4.98856e-01,0.0132656
-4.98848e-01,0.0147594
-4.98840e-01,0.0146625
-4.98832e-01,0.0124313
-4.98824e-01,0.0141906
-4.98816e-01,0.0138219
-4.98808e-01,0.0140188
-4.98800e-01,0.0160531
-4.98792e-01,0.0132094
-4.98784e-01,0.0131938
-4.98776e-01,0.0148188
-4.98768e-01,0.0142313
-4.98760e-01,0.0139531
-4.98752e-01,0.0150875
-4.98744e-01,0.0140313
-4.98736e-01,0.0142875
-4.98728e-01,0.0132656
-4.98720e-01,0.0143875
-4.98712e-01,0.015025
-4.98704e-01,0.0123063
-4.98696e-01,0.0135813
-4.98688e-01,0.0144375
-4.98680e-01,0.0133094
-4.98672e-01,0.0138219
-4.98664e-01,0.0142969
-4.98656e-01,0.0148969
-4.98648e-01,0.0144063
-4.98640e-01,0.0149531
-4.98632e-01,0.0152031
-4.98624e-01,0.014025
-4.98616e-01,0.013575
-4.98608e-01,0.0148656
-4.98600e-01,0.01525
-4.98592e-01,0.0147438
-4.98584e-01,0.0131563
-4.98576e-01,0.01415
-4.98568e-01,0.0139063
-4.98560e-01,0.0150094
-4.98552e-01,0.0134688
-4.98544e-01,0.0135875
-4.98536e-01,0.0140188
-4.98528e-01,0.0135656
-4.98520e-01,0.0138
-4.98512e-01,0.0131969
-4.98504e-01,0.0148813
-4.98496e-01,0.0136469
-4.98488e-01,0.0136719
-4.98480e-01,0.0149281
-4.98472e-01,0.01385
-4.98464e-01,0.0151063
-4.98456e-01,0.0141531
-4.98448e-01,0.0151063
-4.98440e-01,0.0137563
-4.98432e-01,0.0156719
-4.98424e-01,0.0141281
-4.98416e-01,0.0148375
-4.98408e-01,0.0141531
-4.98400e-01,0.0136375
-4.98392e-01,0.014725
-4.98384e-01,0.0146125
-4.98376e-01,0.01335
-4.98368e-01,0.0143344
-4.98360e-01,0.0146375
-4.98352e-01,0.0136344
-4.98344e-01,0.0143219
-4.98336e-01,0.0140031
-4.98328e-01,0.0125781
-4.98320e-01,0.0154
-4.98312e-01,0.0127938
-4.98304e-01,0.0147
-4.98296e-01,0.0127594
-4.98288e-01,0.0141375
-4.98280e-01,0.0142344
-4.98272e-01,0.0132094
-4.98264e-01,0.0140063
-4.98256e-01,0.0131719
-4.98248e-01,0.0142344
-4.98240e-01,0.0139281
-4.98232e-01,0.0151188
-4.98224e-01,0.0147938
-4.98216e-01,0.0140188
-4.98208e-01,0.013525
-4.98200e-01,0.0147031
-4.98192e-01,0.0127844
-4.98184e-01,0.0143938
-4.98176e-01,0.0135688
-4.98168e-01,0.0157438
-4.98160e-01,0.0142719
-4.98152e-01,0.0148406
-4.98144e-01,0.0154719
-4.98136e-01,0.0140938
-4.98128e-01,0.01325
-4.98120e-01,0.013775
-4.98112e-01,0.0138844
-4.98104e-01,0.0130375
-4.98096e-01,0.0133156
-4.98088e-01,0.0156625
-4.98080e-01,0.0150344
-4.98072e-01,0.0146438
-4.98064e-01,0.0134031
-4.98056e-01,0.0152281
