Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.04
Sample Interval,3.2e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
-2.00000e-01,0.0633625
-1.99997e-01,0.0649125
-1.99994e-01,0.0630687
-1.99990e-01,0.06375
-1.99987e-01,0.0635719
-1.99984e-01,0.0644312
-1.99981e-01,0.0653531
-1.99978e-01,0.0639
-1.99974e-01,0.0643562
-1.99971e-01,0.0636719
-1.99968e-01,0.0639594
-1.99965e-01,0.06345
-1.99962e-01,0.06465
-1.99958e-01,0.0636656
-1.99955e-01,0.0652437
-1.99952e-01,0.064625
-1.99949e-01,0.0637969
-1.99946e-01,0.06355
-1.99942e-01,0.0622969
-1.99939e-01,0.0647656
-1.99936e-01,0.0638219
-1.99933e-01,0.0635437
-1.99930e-01,0.0632062
-1.99926e-01,0.0629969
-1.99923e-01,0.0636594
-1.99920e-01,0.0617844
-1.99917e-01,0.0644656
-1.99914e-01,0.0650969
-1.99910e-01,0.0640906
-1.99907e-01,0.0642687
-1.99904e-01,0.0642969
-1.99901e-01,0.0632812
-1.99898e-01,0.06485
-1.99894e-01,0.0647094
-1.99891e-01,0.0629187
-1.99888e-01,0.0630344
-1.99885e-01,0.0624906
-1.99882e-01,0.0645031
-1.99878e-01,0.0635437
-1.99875e-01,0.0645094
-1.99872e-01,0.063675
-1.99869e-01,0.0634844
-1.99866e-01,0.0637312
-1.99862e-01,0.0647
-1.99859e-01,0.0650937
-1.99856e-01,0.0629094
-1.99853e-01,0.0640531
-1.99850e-01,0.063825
-1.99846e-01,0.0642312
-1.99843e-01,0.0638781
-1.99840e-01,0.0626656
-1.99837e-01,0.0646281
-1.99834e-01,0.0654781
-1.99830e-01,0.0643687
-1.99827e-01,0.0636812
-1.99824e-01,0.0630656
-1.99821e-01,0.0640281
-1.99818e-01,0.0631062
-1.99814e-01,0.0650562
-1.99811e-01,0.0639031
-1.99808e-01,0.0643094
-1.99805e-01,0.0639812
-1.99802e-01,0.0643219
-1.99798e-01,0.0660687
-1.99795e-01,0.0637312
-1.99792e-01,0.0631281
-1.99789e-01,0.0640969
-1.99786e-01,0.0628844
-1.99782e-01,0.0648156
-1.99779e-01,0.0638562
-1.99776e-01,0.0641562
-1.99773e-01,0.0639656
-1.99770e-01,0.0642125
-1.99766e-01,0.0627594
-1.99763e-01,0.063625
-1.99760e-01,0.0644406
-1.99757e-01,0.0641187
-1.99754e-01,0.0640312
-1.99750e-01,0.0630344
-1.99747e-01,0.0628062
-1.99744e-01,0.0638
-1.99741e-01,0.06425
-1.99738e-01,0.0641781
-1.99734e-01,0.0629906
-1.99731e-01,0.0638094
-1.99728e-01,0.0638219
-1.99725e-01,0.0634812
-1.99722e-01,0.0638281
-1.99718e-01,0.0643969
-1.99715e-01,0.0640031
-1.99712e-01,0.0637781
-1.99709e-01,0.0637687
-1.99706e-01,0.0633219
-1.99702e-01,0.0633062
-1.99699e-01,0.0644687
-1.99696e-01,0.0650187
-1.99693e-01,0.0626219
-1.99690e-01,0.0631
-1.99686e-01,0.0631187
-1.99683e-01,0.064425
-1.99680e-01,0.0634937
-1.99677e-01,0.0649625
-1.99674e-01,0.0625094
-1.99670e-01,0.0643906
-1.99667e-01,0.0655562
-1.99664e-01,0.0633656
-1.99661e-01,0.0626687
-1.99658e-01,0.0646094
-1.99654e-01,0.0638437
-1.99651e-01,0.0643656
-1.99648e-01,0.0630625
-1.99645e-01,0.0634687
-1.99642e-01,0.0639344
-1.99638e-01,0.0660937
-1.99635e-01,0.0629281
-1.99632e-01,0.0638969
-1.99629e-01,0.0628969
-1.99626e-01,0.0640437
-1.99622e-01,0.0623062
-1.99619e-01,0.0636812
-1.99616e-01,0.0638031
-1.99613e-01,0.06385
-1.99610e-01,0.0636625
-1.99606e-01,0.0637906
-1.99603e-01,0.0644844
-1.99600e-01,0.0624156
-1.99597e-01,0.0634531
-1.99594e-01,0.0637469
-1.99590e-01,0.0632406
-1.99587e-01,0.0653656
-1.99584e-01,0.0644
-1.99581e-01,0.0630969
-1.99578e-01,0.0642844
-1.99574e-01,0.0634719
-1.99571e-01,0.0644125
-1.99568e-01,0.063125
-1.99565e-01,0.063975
-1.99562e-01,0.0643906
-1.99558e-01,0.0640312
-1.99555e-01,0.0622906
-1.99552e-01,0.06435
-1.99549e-01,0.0635219
-1.99546e-01,0.0637781
-1.99542e-01,0.0632156
-1.99539e-01,0.0627219
-1.99536e-01,0.0632687
-1.99533e-01,0.0635594
-1.99530e-01,0.0630594
-1.99526e-01,0.0648594
-1.99523e-01,0.0639969
-1.99520e-01,0.0648312
-1.99517e-01,0.0646656
-1.99514e-01,0.0643
-1.99510e-01,0.0648062
-1.99507e-01,0.0648156
-1.99504e-01,0.0624969
-1.99501e-01,0.0632125
-1.99498e-01,0.0641344
-1.99494e-01,0.0639594
-1.99491e-01,0.0632656
-1.99488e-01,0.0640594
-1.99485e-01,0.0634687
-1.99482e-01,0.0636937
-1.99478e-01,0.0636625
-1.99475e-01,0.0641687
-1.99472e-01,0.0638062
-1.99469e-01,0.0649187
-1.99466e-01,0.0630375
-1.99462e-01,0.0639
-1.99459e-01,0.0645781
-1.99456e-01,0.0639156
-1.99453e-01,0.0648594
-1.99450e-01,0.0636625
-1.99446e-01,0.0637594
-1.99443e-01,0.0654344
-1.99440e-01,0.065775
-1.99437e-01,0.0636562
-1.99434e-01,0.0631062
-1.99430e-01,0.0640844
-1.99427e-01,0.0632062
-1.99424e-01,0.0645719
-1.99421e-01,0.0633062
-1.99418e-01,0.0634594
-1.99414e-01,0.0634875
-1.99411e-01,0.0632562
-1.99408e-01,0.0634219
-1.99405e-01,0.064825
-1.99402e-01,0.0650375
-1.99398e-01,0.0633219
-1.99395e-01,0.0633812
-1.99392e-01,0.0644875
-1.99389e-01,0.0651969
-1.99386e-01,0.0650625
-1.99382e-01,0.0646969
-1.99379e-01,0.0636344
-1.99376e-01,0.0638469
-1.99373e-01,0.0623312
-1.99370e-01,0.0638625
-1.99366e-01,0.064225
-1.99363e-01,0.0642687
-1.99360e-01,0.0652469
-1.99357e-01,0.0631594
-1.99354e-01,0.0638844
-1.99350e-01,0.0641469
-1.99347e-01,0.0633
-1.99344e-01,0.0641781
-1.99341e-01,0.0628
-1.99338e-01,0.0635844
-1.99334e-01,0.0623375
-1.99331e-01,0.0632781
-1.99328e-01,0.0642375
-1.99325e-01,0.0646125
-1.99322e-01,0.06435
-1.99318e-01,0.0641844
-1.99315e-01,0.0631719
-1.99312e-01,0.0636844
-1.99309e-01,0.0651812
-1.99306e-01,0.0625406
-1.99302e-01,0.0625062
-1.99299e-01,0.0645125
-1.99296e-01,0.0640969
-1.99293e-01,0.0629625
-1.99290e-01,0.0632281
-1.99286e-01,0.0632906
-1.99283e-01,0.0647969
-1.99280e-01,0.0651406
-1.99277e-01,0.0639781
-1.99274e-01,0.0624219
-1.99270e-01,0.06285
-1.99267e-01,0.0643156
-1.99264e-01,0.0643312
-1.99261e-01,0.0643719
-1.99258e-01,0.0639187
-1.99254e-01,0.0627344
-1.99251e-01,0.0651719
-1.99248e-01,0.0642656
-1.99245e-01,0.0621031
-1.99242e-01,0.0637469
-1.99238e-01,0.0642719
-1.99235e-01,0.064075
-1.99232e-01,0.0632437
-1.99229e-01,0.0634906
-1.99226e-01,0.0637562
-1.99222e-01,0.064075
