Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-4.97600e-01,0.0921328
-4.97592e-01,0.0922422
-4.97584e-01,0.0927969
-4.97576e-01,0.0921953
-4.97568e-01,0.0938125
-4.97560e-01,0.0918828
-4.97552e-01,0.0925469
-4.97544e-01,0.0929922
-4.97536e-01,0.0928125
-4.97528e-01,0.0921328
-4.97520e-01,0.0919609
-4.97512e-01,0.0922969
-4.97504e-01,0.0913125
-4.97496e-01,0.0939141
-4.97488e-01,0.0920078
-4.97480e-01,0.0925703
-4.97472e-01,0.0916094
-4.97464e-01,0.0923828
-4.97456e-01,0.0928984
-4.97448e-01,0.0928984
-4.97440e-01,0.0916641
-4.97432e-01,0.0914297
-4.97424e-01,0.0920547
-4.97416e-01,0.0920469
-4.97408e-01,0.0932812
-4.97400e-01,0.0920781
-4.97392e-01,0.0925234
-4.97384e-01,0.092625
-4.97376e-01,0.0923516
-4.97368e-01,0.0925234
-4.97360e-01,0.0920859
-4.97352e-01,0.0924219
-4.97344e-01,0.0919531
-4.97336e-01,0.0922969
-4.97328e-01,0.0927969
-4.97320e-01,0.0925625
-4.97312e-01,0.0910625
-4.97304e-01,0.0919766
-4.97296e-01,0.0918516
-4.97288e-01,0.091875
-4.97280e-01,0.0922969
-4.97272e-01,0.0919766
-4.97264e-01,0.0932578
-4.97256e-01,0.0928984
-4.97248e-01,0.0914141
-4.97240e-01,0.0922656
-4.97232e-01,0.0939453
-4.97224e-01,0.0902109
-4.97216e-01,0.0920781
-4.97208e-01,0.0919375
-4.97200e-01,0.0921094
-4.97192e-01,0.0917266
-4.97184e-01,0.0909297
-4.97176e-01,0.0903437
-4.97168e-01,0.0915312
-4.97160e-01,0.0927109
-4.97152e-01,0.0923594
-4.97144e-01,0.0923516
-4.97136e-01,0.0920547
-4.97128e-01,0.0913984
-4.97120e-01,0.0916562
-4.97112e-01,0.0917266
-4.97104e-01,0.0910937
-4.97096e-01,0.0924219
-4.97088e-01,0.0907969
-4.97080e-01,0.0912578
-4.97072e-01,0.0911797
-4.97064e-01,0.0922969
-4.97056e-01,0.0919141
-4.97048e-01,0.0929297
-4.97040e-01,0.0920859
-4.97032e-01,0.0906328
-4.97024e-01,0.0918516
-4.97016e-01,0.0916016
-4.97008e-01,0.0919453
-4.97000e-01,0.0922891
-4.96992e-01,0.0915312
-4.96984e-01,0.0915312
-4.96976e-01,0.0916406
-4.96968e-01,0.0913984
-4.96960e-01,0.0921641
-4.96952e-01,0.0924297
-4.96944e-01,0.0935625
-4.96936e-01,0.0919531
-4.96928e-01,0.0929609
-4.96920e-01,0.0921641
-4.96912e-01,0.0920234
-4.96904e-01,0.0928125
-4.96896e-01,0.0925781
-4.96888e-01,0.09175
-4.96880e-01,0.0916172
-4.96872e-01,0.0923281
-4.96864e-01,0.0927578
-4.96856e-01,0.0917266
-4.96848e-01,0.0930937
-4.96840e-01,0.0922734
-4.96832e-01,0.0914453
-4.96824e-01,0.0920234
-4.96816e-01,0.092
-4.96808e-01,0.0914453
-4.96800e-01,0.0924609
-4.96792e-01,0.0924219
-4.96784e-01,0.0918359
-4.96776e-01,0.0922344
-4.96768e-01,0.0934297
-4.96760e-01,0.0915859
-4.96752e-01,0.0913984
-4.96744e-01,0.0924844
-4.96736e-01,0.0905781
-4.96728e-01,0.0917969
-4.96720e-01,0.0920469
-4.96712e-01,0.0912578
-4.96704e-01,0.09175
-4.96696e-01,0.0910078
-4.96688e-01,0.0932422
-4.96680e-01,0.0923594
-4.96672e-01,0.0925469
-4.96664e-01,0.0924062
-4.96656e-01,0.0916094
-4.96648e-01,0.0911953
-4.96640e-01,0.0925156
-4.96632e-01,0.0915937
-4.96624e-01,0.0931484
-4.96616e-01,0.0926797
-4.96608e-01,0.0906797
-4.96600e-01,0.0928594
-4.96592e-01,0.0917812
-4.96584e-01,0.0912734
-4.96576e-01,0.0924766
-4.96568e-01,0.0919687
-4.96560e-01,0.0927109
-4.96552e-01,0.0910625
-4.96544e-01,0.0925547
-4.96536e-01,0.0916641
-4.96528e-01,0.0916953
-4.96520e-01,0.0918828
-4.96512e-01,0.0915078
-4.96504e-01,0.0921406
-4.96496e-01,0.0911797
-4.96488e-01,0.0924141
-4.96480e-01,0.0920781
-4.96472e-01,0.092375
-4.96464e-01,0.0912266
-4.96456e-01,0.0925703
-4.96448e-01,0.0924922
-4.96440e-01,0.0908984
-4.96432e-01,0.0924922
-4.96424e-01,0.0914766
-4.96416e-01,0.0921094
-4.96408e-01,0.0914375
-4.96400e-01,0.0929297
-4.96392e-01,0.0905234
-4.96384e-01,0.092625
-4.96376e-01,0.0929844
-4.96368e-01,0.0907891
-4.96360e-01,0.0928437
-4.96352e-01,0.0924062
-4.96344e-01,0.0917422
-4.96336e-01,0.0920078
-4.96328e-01,0.0924453
-4.96320e-01,0.0928984
-4.96312e-01,0.0923828
-4.96304e-01,0.0909844
-4.96296e-01,0.0916953
-4.96288e-01,0.0931484
-4.96280e-01,0.0921797
-4.96272e-01,0.0917187
-4.96264e-01,0.0920469
-4.96256e-01,0.0906875
-4.96248e-01,0.0929609
-4.96240e-01,0.0910078
-4.96232e-01,0.0920781
