Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.1
Sample Interval,8e-06
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
-5.00000e-01,0.0433437
-4.99992e-01,0.0433672
-4.99984e-01,0.042625
-4.99976e-01,0.04425
-4.99968e-01,0.0448672
-4.99960e-01,0.0433359
-4.99952e-01,0.0423984
-4.99944e-01,0.0440234
-4.99936e-01,0.0415547
-4.99928e-01,0.0424687
-4.99920e-01,0.0424062
-4.99912e-01,0.0415625
-4.99904e-01,0.04175
-4.99896e-01,0.04175
-4.99888e-01,0.0419609
-4.99880e-01,0.0435547
-4.99872e-01,0.0430859
-4.99864e-01,0.0435
-4.99856e-01,0.0431172
-4.99848e-01,0.0435234
-4.99840e-01,0.0435
-4.99832e-01,0.044
-4.99824e-01,0.0422187
-4.99816e-01,0.0439922
-4.99808e-01,0.0425859
-4.99800e-01,0.0430625
-4.99792e-01,0.0428984
-4.99784e-01,0.0431172
-4.99776e-01,0.042375
-4.99768e-01,0.0426875
-4.99760e-01,0.0435547
-4.99752e-01,0.0435859
-4.99744e-01,0.0441797
-4.99736e-01,0.0433125
-4.99728e-01,0.0435625
-4.99720e-01,0.043125
-4.99712e-01,0.0433047
-4.99704e-01,0.0424375
-4.99696e-01,0.0423984
-4.99688e-01,0.0439922
-4.99680e-01,0.0430859
-4.99672e-01,0.04375
-4.99664e-01,0.0428984
-4.99656e-01,0.0428672
-4.99648e-01,0.0423984
-4.99640e-01,0.0435625
-4.99632e-01,0.0435547
-4.99624e-01,0.0415625
-4.99616e-01,0.0426484
-4.99608e-01,0.0426484
-4.99600e-01,0.0426484
-4.99592e-01,0.0420312
-4.99584e-01,0.0432969
-4.99576e-01,0.0426484
-4.99568e-01,0.0433437
-4.99560e-01,0.0442109
-4.99552e-01,0.0431172
-4.99544e-01,0.0428984
-4.99536e-01,0.0422187
-4.99528e-01,0.0419609
-4.99520e-01,0.0430625
-4.99512e-01,0.0433047
-4.99504e-01,0.0422109
-4.99496e-01,0.04225
-4.99488e-01,0.0437734
-4.99480e-01,0.0419609
-4.99472e-01,0.0427422
-4.99464e-01,0.0422187
-4.99456e-01,0.0437812
-4.99448e-01,0.0421797
-4.99440e-01,0.0437812
-4.99432e-01,0.0426484
-4.99424e-01,0.0422109
-4.99416e-01,0.0424609
-4.99408e-01,0.0428359
-4.99400e-01,0.0433359
-4.99392e-01,0.0437812
-4.99384e-01,0.0440312
-4.99376e-01,0.0433047
-4.99368e-01,0.0424687
-4.99360e-01,0.0415312
-4.99352e-01,0.0433125
-4.99344e-01,0.0424609
-4.99336e-01,0.042
-4.99328e-01,0.0422187
-4.99320e-01,0.0437812
-4.99312e-01,0.0417422
-4.99304e-01,0.0423672
-4.99296e-01,0.0430547
-4.99288e-01,0.0422109
-4.99280e-01,0.0428984
-4.99272e-01,0.0417422
-4.99264e-01,0.0433047
-4.99256e-01,0.0417734
-4.99248e-01,0.0433359
-4.99240e-01,0.0428594
-4.99232e-01,0.0430859
-4.99224e-01,0.0419687
-4.99216e-01,0.0431562
-4.99208e-01,0.0435625
-4.99200e-01,0.0424375
-4.99192e-01,0.0433125
-4.99184e-01,0.0448437
-4.99176e-01,0.0439922
-4.99168e-01,0.0435781
-4.99160e-01,0.0421875
-4.99152e-01,0.0431172
-4.99144e-01,0.0431172
-4.99136e-01,0.0430859
-4.99128e-01,0.042875
-4.99120e-01,0.0432734
-4.99112e-01,0.0426562
-4.99104e-01,0.0430937
-4.99096e-01,0.0424297
-4.99088e-01,0.0450547
-4.99080e-01,0.0418047
-4.99072e-01,0.0424609
-4.99064e-01,0.0433359
-4.99056e-01,0.0421797
-4.99048e-01,0.0442187
-4.99040e-01,0.0428437
-4.99032e-01,0.0430625
-4.99024e-01,0.04175
-4.99016e-01,0.0437812
-4.99008e-01,0.0437734
-4.99000e-01,0.0425859
-4.98992e-01,0.0437734
-4.98984e-01,0.04375
-4.98976e-01,0.0444609
-4.98968e-01,0.0422734
-4.98960e-01,0.0437812
-4.98952e-01,0.0426797
-4.98944e-01,0.0435625
-4.98936e-01,0.0447109
-4.98928e-01,0.0424297
-4.98920e-01,0.0424609
-4.98912e-01,0.0424297
-4.98904e-01,0.0437812
-4.98896e-01,0.0421797
-4.98888e-01,0.0434062
-4.98880e-01,0.0424687
-4.98872e-01,0.0433047
-4.98864e-01,0.0437187
-4.98856e-01,0.0424297
-4.98848e-01,0.0426172
-4.98840e-01,0.0426797
-4.98832e-01,0.0426562
-4.98824e-01,0.0433359
-4.98816e-01,0.0426875
-4.98808e-01,0.0426172
-4.98800e-01,0.0412734
-4.98792e-01,0.0424062
-4.98784e-01,0.0430547
-4.98776e-01,0.0406797
-4.98768e-01,0.0424375
-4.98760e-01,0.04425
-4.98752e-01,0.0419297
-4.98744e-01,0.0431172
-4.98736e-01,0.0428984
-4.98728e-01,0.0437734
-4.98720e-01,0.0435234
-4.98712e-01,0.0429922
-4.98704e-01,0.042
-4.98696e-01,0.0408359
-4.98688e-01,0.0417422
-4.98680e-01,0.0421797
-4.98672e-01,0.0430859
-4.98664e-01,0.0426484
-4.98656e-01,0.0428594
-4.98648e-01,0.0433047
-4.98640e-01,0.04225
-4.98632e-01,0.0410937
-4.98624e-01,0.04225
-4.98616e-01,0.0421875
-4.98608e-01,0.0426484
-4.98600e-01,0.0424687
-4.98592e-01,0.0413125
-4.98584e-01,0.042
-4.98576e-01,0.0426562
-4.98568e-01,0.0428359
-4.98560e-01,0.0424297
-4.98552e-01,0.042875
-4.98544e-01,0.0432734
-4.98536e-01,0.0415937
-4.98528e-01,0.0430625
-4.98520e-01,0.0426562
-4.98512e-01,0.0437734
-4.98504e-01,0.0437734
-4.98496e-01,0.0426484
-4.98488e-01,0.04175
-4.98480e-01,0.0419375
-4.98472e-01,0.0429062
-4.98464e-01,0.04175
-4.98456e-01,0.0422422
-4.98448e-01,0.0436172
-4.98440e-01,0.0421484
-4.98432e-01,0.0431172
-4.98424e-01,0.0423984
-4.98416e-01,0.0428672
-4.98408e-01,0.0439609
-4.98400e-01,0.0434922
-4.98392e-01,0.0433047
-4.98384e-01,0.0426484
-4.98376e-01,0.042
-4.98368e-01,0.0436797
-4.98360e-01,0.0424297
-4.98352e-01,0.0433047
-4.98344e-01,0.0419922
-4.98336e-01,0.0433359
-4.98328e-01,0.0426172
-4.98320e-01,0.0433437
-4.98312e-01,0.0427969
-4.98304e-01,0.0422422
-4.98296e-01,0.0432812
-4.98288e-01,0.0434922
-4.98280e-01,0.0414922
-4.98272e-01,0.0431172
-4.98264e-01,0.0415
-4.98256e-01,0.0421797
-4.98248e-01,0.0426562
-4.98240e-01,0.0424609
-4.98232e-01,0.0428672
-4.98224e-01,0.0418359
-4.98216e-01,0.0420312
-4.98208e-01,0.0413359
-4.98200e-01,0.0403984
-4.98192e-01,0.0426797
-4.98184e-01,0.0430859
-4.98176e-01,0.0428984
-4.98168e-01,0.0419609
-4.98160e-01,0.0435625
-4.98152e-01,0.0425859
-4.98144e-01,0.0429062
-4.98136e-01,0.0406172
-4.98128e-01,0.0419922
-4.98120e-01,0.0426484
-4.98112e-01,0.0414922
-4.98104e-01,0.0420234
-4.98096e-01,0.0421797
-4.98088e-01,0.0428437
-4.98080e-01,0.0441875
-4.98072e-01,0.04225
-4.98064e-01,0.0421797
-4.98056e-01,0.0431172
